Accomodation_Type,Any_Relationships,From_Dummy,Household_ID,Resident_Count,Ownership_Type,QID,Census_Address,Census_Address_Postcode,Census_Address_Country,Census_Address_Indicator,Resident_Count_verify,Other_Address_Count,Other_Address_Count_verify
3,,0,h48896144662399638,2,1,q3703163533978717,"71 Elaine brooks
Wrightfurt",FK08 7LB,333,143531974665,2,21,21
4,,0,h36261654124710639,2,4,q8533448887006864,"Flat 93
Harris extensions
New Jade",NE6 8SY,129,526462309947,2,20,20
5,,0,h43890742435612903,2,4,q4314993161174373,"08 Wright radial
Lynntown",W86 6ES,972,654844563940,2,36,36
3,,0,h27891979251283610,1,1,q3340605269091622,"Flat 36
Fisher fork
Edwardsland",RH1B 2TB,819,783631996200,1,88,88
-7,,0,h41833667628430317,2,-7,q3558852780032957,"3 Lorraine ferry
East Martyn",OL2B 4DW,708,799923607122,2,69,69
3,,0,h97592755170247922,2,2,q9058655312501286,"Studio 65S
Griffin gardens
Ellieport",G94 8LU,556,658097177986,2,62,62
2,,0,h24312990577176085,5,-9,q6990331300652056,"86 Jayne garden
Waynefurt",BA3A 4WQ,514,258399488507,5,32,32
-3,,0,h69452864235409179,2,4,q1470725587673632,"4 Linda roads
South Charlottehaven",M07 9BA,230,338001839568,2,15,15
1,,0,h53099034776021467,3,-9,q3205406127114912,"395 Stone ramp
Jonesberg",SL3 3XR,687,821631600306,3,71,71
5,,0,h83692119045625634,1,5,q9947837047886505,"Studio 45
Joel manor
North Grahamhaven",SO1 5UX,357,892413047119,1,8,8
-9,,0,h94563095567459005,2,2,q7107230422666129,"7 Sophie throughway
Watsonville",W71 6NW,730,697692683280,2,81,81
-3,,0,h83814989855576062,4,1,q4698470514799890,"7 Benjamin tunnel
Port Donald",E3D 7QZ,344,552727213388,4,48,48
6,,0,h53108455421223329,1,3,q8480449032127727,"1 Young lakes
Charlieview",LN6 4QF,612,864227016937,1,78,78
7,,0,h88942995794186826,4,4,q7434685565035270,"7 Turner park
Griffinville",B4 6AZ,540,97494001604,4,96,96
6,,0,h86954321255863792,4,3,q7370994912736021,"3 Iain forest
Lorrainefurt",W8G 0PZ,449,677294239160,4,20,20
3,,0,h38320876107406758,4,2,q6529882728513489,"Studio 4
Liam river
Alexport",TQ1X 1WA,637,294756179884,4,67,67
2,,0,h30975526607419255,2,5,q2287403139552721,"828 Abigail common
Shannonmouth",CV1A 4BG,722,600276116378,2,32,32
7,,0,h58647617614382436,1,-7,q9171637331895333,"Flat 15o
Burgess point
Flemingland",L34 2UN,340,689602635024,1,22,22
3,,0,h29529362752095084,3,3,q5125474934538888,"8 Hutchinson haven
Franklinmouth",KA7 7GF,119,781820632730,3,62,62
6,,0,h78269231178446121,1,2,q9519524101990358,"656 Ruth mountain
Francesberg",G22 8LY,155,921679489668,1,83,83
5,,0,h49444273492980747,1,5,q6708564633399792,"Flat 9
Slater overpass
North Heather",EN14 5YN,356,436389269293,1,1,1
2,,0,h18971002833131263,5,4,q8184521088854676,"Studio 7
Davison mission
Port Karl",M98 1RT,795,532149216464,5,5,5
6,,0,h83079115427343007,1,-7,q7303790462008541,"4 Sharon dale
Wilsonburgh",M5J 1SY,590,333638772609,1,69,69
-7,,0,h69281796654086850,2,5,q8691722987106295,"Studio 93
Dodd points
North Charlene",G77 3RG,183,453160752318,2,47,47
5,,0,h42179407202740376,2,2,q4549867454700692,"271 Perry extension
New Ronald",E0 7SX,793,528686909766,2,38,38
7,,0,h39691866267441844,2,3,q3420989876299265,"Studio 7
Holly place
Rossville",BR12 2YR,427,79600011004,2,14,14
7,,0,h74587550845287406,2,-9,q9109801817101106,"Studio 97
Davidson drive
South Marcshire",DL76 8GJ,162,95688240089,2,65,65
6,,0,h77246247841101895,2,4,q8937203473517830,"300 Leonard road
South Antonyside",BR8X 7AE,883,738865328790,2,90,90
5,,0,h88059208808276798,5,4,q4334095552781256,"Studio 85
Eileen rapid
Lake Abdulland",B7 2AE,811,74068833857,5,80,80
5,,0,h60612527297327725,5,5,q3760941042464872,"Flat 0
Annette roads
Rosston",N0 6BS,536,115943692436,5,60,60
1,,0,h40931704627946577,1,5,q2557366592002996,"118 Clifford trail
New Lorraineport",L7 2FP,607,120093976216,1,44,44
6,,0,h84831250310248839,2,4,q6833118684348555,"Flat 34
Clark rest
South Chloeshire",S94 2SN,328,586811761996,2,88,88
-9,,0,h95034084154319977,2,1,q2484340480708558,"305 Rita trafficway
Parkerfurt",E3 5FU,707,626694415668,2,76,76
-7,,0,h20164105343704296,2,1,q5775665594754380,"91 Marc haven
Aaronton",TW4P 9TX,551,98502213305,2,2,2
5,,0,h69203065714092306,2,4,q6770058244683066,"59 Kelly cove
Lake Malcolmfort",BA97 6ZL,796,402994491272,2,13,13
1,,0,h88787658533116447,2,5,q7355612224571338,"93 Hodgson roads
South Melissa",N1 4LW,711,745709773821,2,93,93
4,,0,h98557777604120401,4,4,q3609078913581878,"Studio 19s
Browne shore
Kellyville",HU0 4AN,571,176355341735,4,11,11
-3,,0,h28892355343849537,2,2,q8180201436293611,"198 Murray run
Vincenttown",SS23 2NX,907,968648921194,2,98,98
4,,0,h44991530450077064,2,1,q3930785374814013,"Flat 31
Williams curve
Robertside",G4 6PN,453,112550522754,2,81,81
-3,,0,h90703423330719661,1,-7,q4216199088195181,"Studio 77l
Scott stravenue
Kathleenburgh",S05 5FQ,935,493368010136,1,48,48
3,,0,h60474868229900224,2,2,q5620847208023550,"Flat 4
Ellie greens
Williamston",BS7 3QB,167,445496591098,2,92,92
5,,0,h60836093023197538,2,2,q4772557135910185,"6 Francis lodge
Mauricebury",S87 7RE,880,614442207433,2,15,15
-3,,0,h83942453853154079,1,2,q9528676418826643,"Studio 5
Alice freeway
Eileenfurt",G8T 4BY,499,113472107024,1,68,68
7,,0,h46465340122148064,2,2,q4271553153868734,"Flat 88l
Hussain centers
New Graham",L7 3BG,242,887885534157,2,57,57
-3,,0,h52625055348855106,3,4,q2344402023383642,"Studio 9
Sheppard circles
Port Pamelaside",W4T 5ND,958,748866248236,3,64,64
5,,0,h36417662992355008,1,3,q9016666188580706,"734 Smith estate
West Jayne",S5E 7UX,399,138770869077,1,85,85
6,,0,h76592919286443559,2,4,q1165181659702245,"7 Taylor viaduct
Lake Leeland",DT17 9JT,286,861085843578,2,69,69
6,,0,h94328984477915009,3,-7,q4153573560647434,"1 Lindsey estates
North Alexandraland",IG0E 1RF,147,227068092389,3,38,38
1,,0,h23214964458964261,2,2,q2196460796262826,"1 Douglas shoal
Connorborough",S9G 7WG,435,474349117761,2,19,19
-3,,0,h66243024084386298,2,-7,q2389441833762084,"Flat 22
Tom mountain
Smithhaven",GL47 7YA,142,64309515149,2,51,51
-3,,0,h25309369281363267,2,3,q3563761006590371,"232 Jones locks
Robinsonview",RM8 7BR,425,874563584388,2,49,49
1,,0,h17956928942105412,4,2,q9267785790571424,"1 Smith way
Port Marion",IV9A 0WP,684,981114611737,4,71,71
-3,,0,h34104050050106654,2,5,q1826307775786488,"Studio 5
Tony mission
Lake Phillip",G1 5DD,172,257500554553,2,86,86
5,,0,h36556208128609557,2,4,q2049737033128375,"Studio 06
Howarth stravenue
Nicolechester",L4F 1UT,287,403261998344,2,77,77
-7,,0,h28096413197494250,1,-7,q9601724539081486,"10 Thomas rue
West Stewart",DD4 1ZR,292,392679336477,1,7,7
3,,0,h93218072114581180,1,-9,q4482512553456835,"Studio 4
Denise curve
South Garyborough",SS39 4XP,495,608016902044,1,36,36
6,,0,h96185359324425601,5,1,q1051442378039385,"Studio 82v
Hilary row
Lake Mollyport",HX26 6HH,230,355856432883,5,50,50
7,,0,h14223376804427186,2,5,q1064658189740006,"409 Thomas estate
Jasonborough",W6A 2RF,340,860567629087,2,14,14
-9,,0,h76205517552872277,1,-9,q5732226997193668,"136 Newton river
Janicetown",E73 3QA,399,502349812846,1,18,18
1,,0,h79782030592479754,1,3,q4944658225501857,"Flat 02z
Perry stream
Port Nicola",HD4 0UY,210,83939724416,1,26,26
-7,,0,h85441990603598886,2,2,q2694971315233967,"Studio 46n
Metcalfe spur
Harrisonborough",AL4 2LF,469,814044227665,2,52,52
1,,0,h56938691753103302,5,3,q7123015407090100,"861 Sykes circle
Pooleland",M2C 4UJ,177,774098849972,5,95,95
1,,0,h52555504271017086,1,3,q7884288339681783,"2 Ryan cliff
East Georgefurt",LE37 8GE,647,473659442797,1,17,17
1,,0,h15226318828311719,2,2,q7997993602504615,"Studio 21U
Clarke ranch
South Amandaborough",W82 4LW,238,812723753994,2,11,11
5,,0,h28024124444944736,1,-9,q4620445932296799,"639 Murray spurs
Dennisburgh",G1J 2GL,789,870290737760,1,34,34
5,,0,h78737158447905432,1,-7,q3781831550821941,"Studio 31
Carl summit
Port Martyn",M1J 8JR,924,538086080519,1,53,53
3,,0,h17823181390763490,1,4,q1691474641031132,"Studio 67
Singh knoll
Lake Janice",L2 5EW,695,906674359091,1,16,16
-7,,0,h10608674518412463,3,-7,q9877877061344208,"66 Ross walks
South Tracystad",ZE52 9UA,850,870159690470,3,20,20
1,,0,h57121437623063581,4,-7,q8940422931831007,"Studio 38w
Wood neck
Smithtown",SN24 2BW,223,728714294642,4,23,23
4,,0,h78037793805597261,5,4,q3434267482404509,"Studio 86a
Cameron glen
Port Sophieport",E5 2ZW,886,255966528411,5,55,55
1,,0,h25053612318718532,4,1,q1962485601874588,"58 Mandy mall
Kingborough",W3 3BT,980,625649281831,4,38,38
1,,0,h85994058197873986,1,5,q2250460162538944,"5 Cheryl valleys
Woodbury",CT1X 6LH,253,534393454416,1,70,70
1,,0,h26587810146992127,1,2,q4670930603244832,"4 Yvonne valley
New Oliver",B2 9TP,410,384032644445,1,78,78
-9,,0,h97148259706099183,1,4,q3362941910175638,"Studio 61H
Brown meadow
Port Rachelchester",KY5 4TY,487,971229065675,1,33,33
5,,0,h48130828665010643,1,-7,q4404065102304450,"59 Phillips walk
Juneside",E5J 5YZ,654,196515429124,1,60,60
-7,,0,h77937399771249103,5,4,q3657749984087630,"6 Jemma burgs
Stephaniebury",WF7 9EX,463,931277091469,5,0,0
1,,0,h49450048816006456,2,-9,q4561079383103666,"9 Gibbs mills
North Marionshire",L4 2GZ,286,227261850956,2,42,42
3,,0,h61800605601336760,2,1,q6435247221458927,"9 Alan lodge
Port Georgina",S8 6SG,392,165150657134,2,58,58
2,,0,h35327334734084812,2,3,q2562454869959219,"8 Walker gardens
East Malcolm",DY6 8DA,913,359251522929,2,40,40
7,,0,h87234255657782426,5,1,q8474092088633280,"Flat 48Q
Khan mills
West Edward",B9T 2SZ,871,885418326367,5,27,27
1,,0,h63915807440038651,2,3,q1525774809373941,"Flat 1
Bryan station
Lake Rachelshire",W0H 9US,935,626161924835,2,53,53
4,,0,h17570884027168974,2,4,q5608250051001459,"Flat 2
Cook dam
South Alisonhaven",M4U 5HR,448,954755795592,2,55,55
5,,0,h41554508764656227,5,4,q3297657609277567,"Studio 49
Antony course
Lake William",N40 8UN,358,903724610920,5,85,85
-9,,0,h82277032099705012,2,2,q1618544291543638,"Studio 2
Palmer mission
New Amber",RH8N 9WL,512,529498798334,2,13,13
-9,,0,h47904162196111681,2,3,q7888623190951138,"Studio 99
Megan avenue
Deborahbury",WF5 2YX,297,68648872874,2,73,73
7,,0,h78836617174552827,3,1,q7000199964827110,"24 Hanson manor
Scottbury",W0B 1DT,998,401809903910,3,44,44
3,,0,h35541268820160721,2,-9,q6742121436193593,"51 Wilson expressway
East Samuelville",L53 0JW,813,599238485895,2,67,67
4,,0,h31143113552906320,2,3,q3502252963792298,"Studio 15d
Price via
South Marion",TS17 4LU,153,328386577097,2,24,24
7,,0,h97030879121744399,1,1,q2450420085260407,"Studio 5
Amy overpass
New Ericmouth",CW45 5DQ,751,95306130570,1,27,27
7,,0,h69634963835513152,2,2,q4325861818248867,"Flat 94y
Debra canyon
Adrianberg",KA01 1FW,931,499389952319,2,84,84
1,,0,h24888706690080703,2,3,q7606471634115557,"44 Karen wells
West Sheilachester",ZE5 7SB,346,297646432257,2,48,48
5,,0,h27863806719169967,4,-7,q9763606857272914,"Studio 99
Bennett rue
Dannyville",S23 9XH,518,15638158075,4,32,32
-9,,0,h14658131544252203,2,-7,q7027550915450925,"Studio 3
Andrews gardens
New Marian",UB5 9TB,116,271610898760,2,8,8
6,,0,h39281547965791262,2,-9,q3930281191898112,"288 Gallagher trace
Sykesstad",CR6 7WJ,828,82959565709,2,83,83
5,,0,h98488867960637158,1,2,q2907976907719704,"92 Graham harbors
South Joanne",N7A 1EG,266,525686994002,1,49,49
3,,0,h19931270411784834,3,5,q1236247825943112,"Flat 85N
Thomas road
Chapmanhaven",HX5A 7LP,414,137009876966,3,95,95
6,,0,h32404789735674964,1,2,q9797818981160609,"Studio 6
Tom summit
Port Hollyshire",CA6 3HN,822,266436903317,1,44,44
6,,0,h46850830615763892,5,2,q5231046922211118,"Studio 63
Brian neck
Nicholsonmouth",WC92 4AR,992,891623232170,5,8,8
2,,0,h49145938554149387,1,-9,q3274564239138719,"Flat 92
Jessica lake
Wilsonberg",WA8 5ZB,274,170378662363,1,78,78
2,,0,h88780827663373156,2,4,q8304241260324406,"11 Payne spring
Donaldfurt",OL73 7QZ,314,148594873195,2,66,66
5,,0,h31433281698564869,2,3,q3818237197274702,"Flat 0
Hilary pike
West Pauline",GL2 3ZD,815,92653382682,2,59,59
-9,,0,h50639015525529277,4,5,q9028043960187342,"7 Malcolm run
Kathleenville",HG14 8AU,136,18588838508,4,35,35
2,,0,h58798277601651529,1,4,q6769035176486815,"Studio 63y
Lawson drives
South Gerardport",BS2E 6WS,431,470500855561,1,91,91
7,,0,h99029181470379384,2,3,q3318372314227081,"6 Stewart route
East Ashleighborough",IG2Y 2UY,369,280348750006,2,21,21
3,,0,h48235910800807787,2,1,q3393042234841916,"Flat 5
Smith fork
West Andreaview",L73 3AU,493,960369244113,2,24,24
3,,0,h75501606550700502,2,5,q8720562080741840,"Flat 24
Wilson stream
East Kimberleyton",B46 2WN,805,967589362069,2,59,59
3,,0,h31423539800789158,2,4,q1306441786615020,"1 Melissa lakes
Normanborough",S7U 4TJ,241,802689208251,2,0,0
7,,0,h99639111313749888,5,2,q1831671021059047,"Flat 34N
Stokes cliff
Lake Benport",KW4Y 9FB,185,449400705553,5,94,94
4,,0,h48670361621974967,1,2,q5596282201121394,"97 Marcus orchard
Lake Garry",BR75 5XY,787,125206812244,1,2,2
3,,0,h82146776966844768,2,5,q6396352908275251,"Studio 03h
Anne dam
Moorebury",HU1E 0BR,613,941683054391,2,6,6
2,,0,h66296069255463878,4,3,q3075352701992933,"Studio 44X
Jordan mission
Lake Mitchellburgh",TN1N 0RN,251,591835596811,4,17,17
-3,,0,h63923612799598713,5,1,q4762833389124054,"94 Moss walk
Jonathanchester",FK6 3RG,350,150258801549,5,65,65
2,,0,h42924221460073492,4,3,q4665914038929949,"297 Brown drives
Kayburgh",W27 2JB,962,173997309136,4,37,37
-7,,0,h92947382636754988,4,2,q4771235607589701,"5 John land
Josephburgh",HR24 8ZQ,102,682361941409,4,32,32
-7,,0,h33078205780582559,1,3,q4694025466595653,"1 Thomas village
East Geraldborough",SG6E 6FS,116,985428193799,1,11,11
-3,,0,h51075544034730469,4,2,q4140466533422248,"721 Forster plaza
Mooremouth",G7A 0XB,682,964896008592,4,24,24
-9,,0,h64354662142176379,2,-9,q9845342647184258,"Studio 70r
Hayley rue
Jessicaport",SN7A 5GA,688,21445481155,2,3,3
4,,0,h42417106758136901,5,-7,q8292100414792757,"Flat 64A
Bradley tunnel
Port Mohammed",W31 7RQ,150,135105819934,5,28,28
-7,,0,h25710672303267710,3,4,q5692315132166911,"829 Tracy centers
New Gavinfurt",EH21 9HR,508,841529187106,3,33,33
4,,0,h99851594647725738,1,-9,q7590425643318120,"586 Bond loop
Harrishaven",M4B 3RJ,316,692353971964,1,36,36
6,,0,h49733885434814628,2,2,q7609855412651874,"Flat 3
Shirley alley
Port Holly",SA6 2LT,692,661563099591,2,64,64
1,,0,h16738503284794912,4,5,q7948292401026048,"497 Christine court
North Stewartbury",S22 8LB,125,254013612156,4,61,61
2,,0,h85611376582700373,2,2,q6520774113503545,"Studio 8
Lydia terrace
Patelchester",DA41 7XW,411,325247968030,2,53,53
5,,0,h14310274822168713,5,4,q7722779420875740,"4 Christine crossroad
O'Brienview",W89 2YD,555,275053170680,5,7,7
1,,0,h73439622053570786,2,4,q7350192836066748,"Flat 1
Connor mall
Kirbybury",DT4 5YZ,610,229799107253,2,36,36
7,,0,h15217723680292182,1,2,q2305404148513395,"Studio 4
Samuel green
New Kellystad",G3 9EU,101,741571918691,1,40,40
2,,0,h72425152317671949,2,3,q9179324668780147,"Studio 4
Murray summit
Fordmouth",E51 7GR,289,963215124260,2,31,31
1,,0,h79446666658170143,1,4,q7285515145267375,"610 Morgan path
New Kellystad",N2 6UL,750,397226643535,1,56,56
4,,0,h93259712900371874,3,1,q9571305429917668,"85 Katy tunnel
New Samuelton",E98 4BG,868,480113922348,3,5,5
6,,0,h28768089376726410,2,1,q4654392517522693,"254 Amber station
West Billystad",B8 4YT,609,253202486325,2,6,6
-3,,0,h87569733915492759,2,4,q1248403134128271,"639 Duncan orchard
South Elliott",LD2 1AW,688,900202926478,2,23,23
-3,,0,h99620465773317745,2,3,q4658212581604564,"Studio 73k
Mills extension
Dianamouth",M6S 2TJ,995,63080426020,2,46,46
3,,0,h52977349960309044,3,1,q8314765557572695,"Studio 96
Toby forks
New Denistown",L5W 8XU,986,434070910243,3,84,84
3,,0,h79997788067271579,2,-9,q3894746468681385,"Flat 56
Geoffrey isle
Zoeburgh",M2G 9RA,243,732796844065,2,78,78
7,,0,h81472596229216274,2,1,q1081786798405625,"Flat 89
Bradley rapids
Henrychester",N23 4DE,950,269258606852,2,52,52
4,,0,h94554479283799623,5,1,q2045618520733579,"Flat 97q
Paula rapids
Thomsonmouth",N9 8PF,927,104125042188,5,66,66
-3,,0,h54614719131399096,1,4,q3592623468849562,"31 Liam avenue
South Aimeeton",IG74 2PD,378,997716928768,1,71,71
5,,0,h76257205017431687,2,1,q4753878408964432,"Flat 5
Alex oval
Harrisontown",M8 1LJ,991,245994664724,2,59,59
7,,0,h96169799574184219,2,1,q9624168729810203,"6 Jones locks
New Anne",B03 4HF,883,427203441360,2,80,80
1,,0,h40627511500030079,2,3,q7241525584340678,"56 Powell springs
Gillfurt",S90 8NA,483,296662236475,2,6,6
3,,0,h80361011683495198,4,1,q9796459872212937,"Studio 44
Gregory radial
New Deanmouth",CW3 7QQ,102,204675547717,4,40,40
4,,0,h70674840276208884,1,2,q1469935770560859,"Flat 66y
Emma via
Port Scott",S5 2TA,968,214819949554,1,65,65
-9,,0,h14218682138640125,2,-7,q2867456110045396,"424 Gerald turnpike
Careyview",SN8W 8SE,546,424333057832,2,65,65
-7,,0,h65292729244921642,2,2,q8371435804593588,"4 Geoffrey knolls
Mohammedmouth",BR21 4YN,438,209291754121,2,46,46
6,,0,h39700428088705892,3,2,q4495111580905562,"Studio 62
Shaw stravenue
East Andrew",WV06 1QF,526,951257126650,3,98,98
5,,0,h16141659221590406,5,3,q5372398673992698,"23 Allan glen
Jonesport",W3E 3BX,510,919715711912,5,63,63
3,,0,h86441345762290629,5,2,q4396535463935912,"2 Watson stravenue
Lake Sandraberg",G4B 3RD,256,142668109253,5,59,59
6,,0,h36320670672521314,5,-7,q1518747156659560,"73 Julie points
Port Russellmouth",SS89 4EE,604,497896266972,5,83,83
1,,0,h64988885705948393,5,5,q9146386996115095,"Flat 8
Blake courts
Clivebury",M74 8NE,296,357007828616,5,65,65
2,,0,h74719503084605686,2,2,q1254914601199278,"998 Catherine pines
Lauraland",W0 8FF,399,965250758247,2,88,88
7,,0,h45533560004639938,1,2,q1791015274749167,"5 Sharon vista
New Matthewhaven",M19 7XG,348,527321864474,1,98,98
7,,0,h82381767042771453,4,2,q8159579649285820,"Studio 25f
Declan rapid
New Leslie",N4G 1ZF,136,634068590178,4,65,65
5,,0,h48880745146281573,2,3,q2878415889342762,"10 Stanley extension
Port Dorothy",S0 4UF,469,646041528649,2,29,29
1,,0,h25807669811227823,2,2,q5832856279375809,"Studio 16I
Brenda pike
Mortonport",NR61 9GL,658,801324775410,2,96,96
-7,,0,h20406641267506865,2,4,q7091068331504654,"Flat 45i
Kerry cliff
West Martinmouth",N2 7XB,158,3821682602,2,45,45
6,,0,h12273353885524698,1,2,q7276059909239523,"619 Robin flats
Julieside",W24 6XB,784,756216029720,1,13,13
-3,,0,h43454070832903381,4,1,q7287957357466791,"Studio 65
Denis locks
Yvonnefurt",SE7N 7ZH,741,821345211813,4,68,68
-9,,0,h28420948940046439,2,1,q4273927050730818,"Studio 03i
Sharp motorway
Port Damian",W4 2XT,130,616643786421,2,42,42
-7,,0,h61658169037887137,2,5,q1586178776447522,"7 Alexandra greens
North Donaldfurt",B05 6NQ,370,688126493012,2,51,51
3,,0,h32478041025749120,2,5,q8426936282025251,"Studio 18
Hanson route
Charliebury",BR2B 0AA,477,380735494638,2,35,35
7,,0,h72714405150088171,2,-7,q9962139776207485,"Flat 5
Smith run
Conorburgh",GL77 4RP,490,221558737928,2,49,49
4,,0,h77761753738742404,2,-7,q8804733548757994,"2 Mistry haven
North Gerard",UB1N 7GZ,151,430837839803,2,1,1
5,,0,h46836114564796478,2,1,q9818517701335567,"Flat 66c
Green spurs
Gillstad",G0D 4GJ,639,834918441362,2,34,34
6,,0,h55435044119614420,1,4,q2482971077759022,"Studio 5
Darren crest
Careyview",WC19 4JW,293,660594882719,1,32,32
-7,,0,h16534187250258010,1,-9,q5831137027157932,"1 Andrew tunnel
West Marc",S7G 5QQ,569,580484407191,1,40,40
-7,,0,h65988558024329640,1,2,q7067094030898955,"8 Debra ranch
East Seanmouth",NG63 6YU,209,243737597040,1,13,13
-3,,0,h18779138324941622,2,3,q1748505371552668,"Studio 6
Williams coves
Hughesville",S28 0QT,756,864294044983,2,47,47
-9,,0,h91697005434641689,1,-9,q5730408874456142,"822 Stewart avenue
Jeremystad",E68 1HU,634,397589702727,1,29,29
7,,0,h88863638605294103,2,5,q9187304789317246,"9 Davies turnpike
Port Allanstad",L2 0PS,245,981393829317,2,46,46
2,,0,h66444907580053467,2,2,q8047338076687631,"Studio 7
Lesley trafficway
Donaldbury",TN85 0GR,238,169228287865,2,53,53
7,,0,h41871841836302998,2,2,q4705074375606938,"Studio 47i
Natalie ford
East Kerry",TA08 7WW,829,619624385003,2,34,34
6,,0,h31644092704831267,3,-7,q7758469717647736,"Flat 66
Franklin bypass
New Nigel",S82 5NF,404,568013913717,3,96,96
6,,0,h64372417308022755,4,5,q7750074019707794,"4 Neil hollow
Hollandmouth",L88 7EN,346,417493850980,4,95,95
4,,0,h83747897411702497,1,2,q6176751924308932,"678 Brandon divide
Millershire",B6C 7NR,475,508572491870,1,61,61
7,,0,h69502380362332636,2,5,q4235932157201686,"Flat 0
Frances tunnel
Careyville",KA1R 2NU,431,245371454675,2,65,65
-9,,0,h51923478682082787,1,-7,q6466685395333811,"12 Phillips gardens
Lake Robert",WC43 1PR,992,795604063095,1,7,7
7,,0,h41447322846267454,3,1,q3423583849339140,"Flat 69j
Kate club
South Liamton",KW72 6WL,421,435002545672,3,45,45
-3,,0,h94727912264107276,2,-7,q8670500726066445,"Flat 19
Barry parks
Geoffreystad",ST9 7ZF,689,288637879302,2,74,74
4,,0,h42592745171780914,5,1,q1090744868913498,"Studio 2
Mills view
South Harriet",W3S 2ES,138,333380044514,5,11,11
-9,,0,h93768897991717567,2,-7,q5559930695792661,"7 Hall pines
Lake Donnaberg",CM2B 9EG,968,328021216350,2,88,88
-7,,0,h22235284881017888,2,5,q8789157140849854,"Flat 1
Taylor street
West Roberttown",CM01 4PP,739,39359048826,2,88,88
6,,0,h32865924495354548,1,5,q7756949138239873,"Flat 13
Short greens
East Jasmine",E0B 5EW,114,799593153918,1,74,74
-3,,0,h48564638936305665,5,2,q3690843654177003,"301 Sara summit
West Shirley",HA41 1LN,307,764644830047,5,37,37
6,,0,h82822540364169155,2,1,q5870518653341365,"Studio 65
Davies loop
Lake Janiceton",B05 8UP,675,195479585117,2,27,27
