Accomodation_Type,Any_Relationships_CCS,From_Dummy,Household_Address,Household_Address_Postcode,Household_ID,Household_OA,Household_UPRN,Number_Of_Usual_Residents,Ownership_Type
4,,0,"Flat 4
Hannah ramp, Hallmouth",HG79 8TX,41243582288592759,E00135800,239931645495,2,3
-9,,0,-9,G0 3FN,68946073354090150,E00135676,38420458810,1,5
1,,0,"Studio 24B
Wendy path, South Roger",W1G 2HP,10407512085117312,E00135482,680686577453,1,3
-9,,0,"Flat 9
Terry falls, Kathrynshire",BD2 0HQ,75627105320257898,E00141209,270072988359,2,5
3,,0,"Flat 8
Jarvis canyon, Barlowshire",DD03 9FW,80158496987063563,E00037311,388183680170,2,-7
7,,0,"381 Jodie cape, Joneston",NW0A 1BZ,78066118337514187,E00037397,910713993725,2,1
4,,0,"Flat 10
Gail path, East Normanmouth",N0 1XS,78173777207198993,E00135508,760454877552,1,-9
5,,0,"950 Howells view, Port Hayley",N9 3UW,25234357525650393,E00037238,491292754943,2,1
4,,0,"Flat 28
Lewis garden, East Jenna",PO67 5PA,30479066695143637,E00135590,604757081853,1,1
7,,0,"42 Shane cliffs, Port Brettberg",S1F 2HG,23084770985373146,E00164578,663162943803,2,2
1,,0,"928 Clark hills, South Leon",BN73 1TZ,75267309728915728,E00141214,492497159300,1,1
1,,0,"Flat 68w
King summit, Port Edward",M5 6QH,90037628577600314,E00142125,391670756867,2,-7
-7,,0,"3 Richard landing, Buckleyland",E65 7GA,42385680235730900,E00135628,477443003112,2,3
-3,,0,"Flat 23
Bennett point, North Kate",LD6H 8XQ,39145884680603194,E00120096,883635549242,2,2
-7,,0,"294 Dobson underpass, West Victorton",TR74 5UU,26670053610052892,E00165428,781975352014,1,-7
5,,0,"Flat 61
Thomas loop, Harrisburgh",M0K 8TY,64112765572390865,E00119869,209339027165,2,4
2,,0,"41 Judith estates, Readtown",LS21 6EJ,53908182348211335,E00120034,663937833119,1,-7
3,,0,"Flat 31
Craig mountain, Bruceton",M69 6ZP,51827826475163092,E00165572,582831236483,4,4
4,,0,"502 Hughes ford, Derekburgh",L2 3JY,49306747566154588,E00164527,326083887609,2,4
3,,0,"68 Powell crossing, Suttonmouth",-9,65446144328923860,E00135720,989796863618,5,5
-7,,0,"9 Shane valley, Bradleyview",M7 5UJ,91034364444058635,E00142070,41005957679,1,-7
4,,0,"Studio 4
Lee points, Keithtown",L3U GSX,83288566090860519,E00163848,876539974111,4,4
-9,,0,"08 Jenna lake, Lake Douglas",-9,49273386924688670,E00165609,952154768603,2,2
-3,,0,"Studio 3
Grace drive, Kennethville",HX6 6TP,84472863869364167,E00153417,414356967840,2,2
2,,0,"978 Miller loop, Martinberg",L9E 5QS,28788344777160488,E00173918,910355767844,2,2
6,,0,-9,E74 1FP,19781717427347113,E00120032,844968310656,4,2
-9,,0,"Flat 87
Francis highway, North Ruthtown",S9E 7HB,92178058465415058,E00142173,568711573917,1,3
-9,,0,"Studio 79l
Bell ville, Melissahaven",N8 7XA,50162498859788806,E00153676,267811532218,2,4
3,,0,"635 Douglas station, Portertown",-9,82402392462183109,E00037390,29068978284,1,2
-9,,0,"Flat 2
Gerald fields, Simsville",S39 7UP,91616683374924719,E00164404,254705019280,2,5
7,,0,"6 Joanna lane, Williamsshire",B87 4PL,74392098767923039,E00164594,275187806223,4,2
4,,0,"Flat 85t
Victor way, South Joshuamouth",W5C 1SS,67237360709491120,E00135798,263825398917,1,-9
1,,0,"977 Karl parkway, Catherineville",L2 3BU,74549174708388108,E00135660,375598775777,2,1
4,,0,"8 Bryant trail, New Ian",-9,68568011857092903,E00153570,714627733975,2,5
-7,,0,"1 O'Connor flats, Port Wendy",G1 7SH,79874416975302179,E00142048,953101982132,2,3
4,,0,"44 Ward land, Bethanyview",PO2N 3AE,12944591925670553,E00142079,858745858446,2,2
-9,,0,"Flat 2
Paige brook, South Lewis",L4 8NL,15189467475538868,E00163899,723125902074,2,3
2,,0,"Studio 7
Peacock stream, North Jessica",E8J 0UQ,90908212515433779,E00153466,380942948017,4,1
-9,,0,"Flat 66m
Lisa streets, South Maryfort",G90 0PS,46272293534904261,E00165352,895190481479,2,4
2,,0,"Flat 2
Smith orchard, Port Liamstad",PH1 2EE,34936452356722849,E00135768,948198650190,2,2
6,,0,-9,DD74 2WN,46790457290789860,E00163997,503650677102,2,-7
7,,0,"44 Frances falls, North Darren",NN83 8BR,29419207553947086,E00173918,324262069266,4,5
2,,0,"77 Tina freeway, New Lynnstad",HA7W 5EL,74207922571912219,E00135412,119379326931,1,-9
-3,,0,"Flat 0
Eileen stream, Matthewborough",GL2Y 2TD,43332573839110865,E00152615,644188584386,2,-9
7,,0,"6 Phillip road, Lesleyberg",AB4 5ZJ,17194513617994945,E00165482,530142677496,2,3
-7,,0,"FlIt 35M
Burns flats, Leeland",M5 1GP,25922138078991148,E00141248,272160624613,1,-9
4,,0,"630 Rowley prairie, Port Jeffrey",CH9X 9LZ,62226598405769784,E00164397,911571920207,1,-7
-3,,0,"Studio 4
Nathan lodge, East Shanefort",RM9A 3RD,71931372645214736,E00120051,970052163264,2,1
5,,0,"Studio 2
Bell fall, Francesfurt",L5 2AT,62177937364028546,E00135640,560434677023,1,2
1,,0,"Flat 4
Parsons greens, Port Claire",SW05 7HE,96648091251775899,E00152496,518318059684,1,2
2,,0,-9,N7 5FT,37189773223361112,E00152524,137183680005,2,2
5,,0,"Studio 0
Rhodes stravenue, New Mariaberg",M2 7JE,57874623312066895,E00164103,413646593047,5,-9
1,,0,"094 Paige stream, West Donna",W40 8LS,86067825213973570,E00169955,793979049340,1,-7
-3,,0,"Flat 73
Green turnpike, Lorrainetown",S3 5UJ,88467521171266011,E00119825,713126214099,1,1
7,,0,"6 Frederick isle, Eleanorport",WS98 3ZT,90719856964584492,E00169948,789423733829,3,-9
5,,0,"Studio 5
Moss ville, Clarkeshire",B34 6FT,88924742127064741,E00135422,371946583078,5,1
-3,,0,"Flat 1
King spurs, Robinsonburgh",B3 2FT,39219651102237447,E00142021,218709865713,5,1
-7,,0,"62 Hughes shoals, North Graeme",M8 3JS,30053820662034312,E00165373,981248128007,2,5
1,,0,"6 Kelly shore, Port Caroline",KY5 6RY,27365460288824206,E00165523,205863368132,4,-9
-3,,0,"Flat 49
Sharon corner, Lake Joe",W6 1AN,17224966739839141,E00135732,233583969458,2,2
7,,0,"Studio 04
Porter neck, Port Terryburgh",M3W2BN,27743537295676355,E00142028,302767601621,2,4
5,,0,"Flat 2
Jackson rue, Cookberg",G5H 3RF,19620332107966432,E00169944,157706319683,2,1
3,,0,"8 Gerard extensions, South Frances",B24 0GS,24681673801512534,E00164111,155182697281,2,-9
3,,0,"Studio 95
Harris flats, North Andreaville",S92 9XW,35778693765957581,E00120085,887291404877,1,2
6,,0,"507 Kelly burg, Yvonnemouth",LE5 0ZW,35256762205174493,E00037239,450662500520,2,2
-7,,0,"4 Gill inlet, Howemouth",IP7 0UF,86031899202066796,E00164415,427067480879,1,4
-9,,0,"245 Jenna streets, South Alexandra",NN2 7DX,15674970720896503,E00152679,679040059630,2,5
4,,0,"090 Ellis ramp, West Glen",LU15 1BW,35012855789455194,E00164573,632556712196,2,-7
-9,,0,"Studio 92
Barton extension, West Abigailfurt",L5 6BN,88440967260901764,E00152606,293995783528,4,4
3,,0,-9,W54 1XN,47044244008556316,E00152643,228789817696,2,4
6,,0,"Studio 99
Scott greens, West Amanda",GL6V 8DH,21130596420457915,E00120156,490938587310,2,5
3,,0,"35 Alison cliff, Lake Arthurville",S1U 6ES,87017304415278696,E00153410,872261821948,4,-7
6,,0,"2 Irene throughway, North Karlburgh",W26 5PQ,43768300107865002,E00163898,572694461998,1,-7
7,,0,"9 Clare springs, Francisburgh",G4 1GD,78349957522840004,E00165421,834231406839,1,-9
-9,,0,"81 Thornton summit, Knightchester",E81 2BU,85164806395505641,E00164485,536146556493,1,-7
3,,0,"Flat 35
Liam path, North Brandontown",S19 4TJ,50394129897436694,E00135670,234627090379,2,1
6,,0,"4 Christopher oval, Lake Kimberleyside",WD9 1UE,47515795686211264,E00119970,681051255709,5,3
1,,0,"150 Shaw curve, Wilsonstad",PE8 2UU,74508819930390005,E00141194,102411177041,2,3
-9,,0,"Flat 0
Booth cliff, West Elliotberg",W3 6QF,27285094837020146,E00135396,57232236480,1,-9
-7,,0,"697 Bernard motorway, Morrisfort",W1F 9JU,94667573081382591,E00164067,279254911380,2,1
7,,0,"Flat 32
Young trace, Lake Dennis",WV91 7JR,32075045188604121,E00119960,100380559784,5,3
2,,0,"778 Frost station, North Garyburgh",BR9M 0UL,66676907358851254,E00164516,775176471474,2,1
2,,0,-9,SK5Y 0PX,94113430791798090,E00037388,827232073762,2,1
2,,0,"6 Valerie flats, Bradleyhaven",G58 5TH,55533595269503399,E00120178,846833529572,2,1
1,,0,"Studio 7
Simpson mountains, New Joycemouth",W8 1WU,27752014729484672,E00165350,134974994492,1,-7
4,,0,-9,M77 4WL,61168496624633043,E00135481,393404681914,5,-7
-9,,0,"352 Turner extension, South Carol",BS24 7ZD,32120782010925549,E00152504,924449187404,5,4
7,,0,"94 Marian walks, North Chloestad",L97 2ZH,31876242539632098,E00165513,493690581398,2,1
5,,0,"72 Debra alley, North Seanchester",TS89 3YG,23803704185475292,E00164104,311785042597,2,-7
-7,,0,-9,TR34 9PU,53468897290981592,E00141277,473251990530,3,1
5,,0,"Studio 76G
Naomi locks, South Derek",E9K 8SG,65681951837946402,E00037194,348529740155,2,-9
-7,,0,"Studio 47t
Alexandra crescent, Hazelside",S27 6PJ,36759939105743126,E00119830,352473849957,2,4
7,,0,"892 Hayley unions, North Geoffreyfort",SL54 2LG,54329484871651028,E00037293,882001992673,1,5
5,,0,"3 Ashley garden, Lake Lauren",SA79 7RA,83250553472490482,E00142130,753216359912,1,4
-9,,0,"85 Ward vista, Port Charlie",TQ1 2FQ,42163941230995547,E00165523,877580254933,4,2
1,,0,"26 Miller plain, Joanborough",E78 0AS,59222693238997499,E00169668,501919323540,2,1
4,,0,"Studio 6
Hill dam, New June",W2S 2QL,34923544813455146,E00165392,735741240794,4,5
-7,,0,"52 Yvonne plain, Watsonfort",G2D 2NZ,53198482742045332,E00164567,369951082427,3,3
1,,0,"20 Sylvia rapids, Port Karl",IM34 7BF,64380672415241656,E00152608,99790034423,2,3
7,,0,"Studio 56K
Long land, Bryanchester",G80 4FP,48634683682206441,E00165542,195533438554,2,-7
6,,0,"449 Sullivan fork, North Marcus",B12 3YD,36299335333506681,E00171585,685259788876,5,4
-3,,0,"2 Perkins highway, Danielleville",B5J 5DF,64825413034409724,E00037315,859848900892,1,1
-3,,0,"Studio 28Z
Elliott divide, Thomastown",G2 6JW,75901756737642098,E00153575,469767817606,2,-7
6,,0,"285 John passage, Lake Jonathan",E8 7ZE,73295853610500635,E00165570,123251752280,3,5
3,,0,"71 Olivia prairie, Annaberg",NP6N 9UU,29972939696751939,E00037241,2993909086,2,-7
-9,,0,"Studio 07V
Houghton rue, Thompsonbury",M2 2QN,37292944328830673,E00153383,783259935990,4,5
5,,0,"Studio 77t
Alan ridges, Lake Alice",N9 3ZG,10414630060424104,E00135692,995928033596,2,5
4,,0,"63 Clifford court, East Howard",N11 3RP,87425470608562287,E00165474,476341733485,2,4
4,,0,"Studio 34
Burgess mountains, Milesburgh",AL8 6HA,86370755518412150,E00170128,383370994684,1,5
5,,0,"Studio 13o
Kathryn plains, Alexchester",L27 5SQ,82067822157522648,E00153393,950718355682,3,-9
-3,,0,"Flat 9
Charlene dale, Barryside",S7 8FE,77539771690936877,E00164402,482425665118,2,2
3,,0,"610 Julian stravenue, Lake Tracey",FY88 8YG,95871162996275199,E00119862,321470886840,1,1
-9,,0,"Flat 61
Finch corners, Wrighthaven",W1 1AL,91806706770012161,E00135590,740751007144,1,5
4,,0,"Studio 79
Harvey ridge, Grahamshire",EC01 0BX,27646135540816987,E00119853,347424919772,5,5
1,,0,"3 Richard parkways, Lake Dylanville",L2 1ZN,80740680897155934,E00141214,183720146106,2,5
2,,0,"Flat 65
Chapman court, Port Barry",-9,22141886355870255,E00165498,769575798104,5,3
4,,0,"Studio 73j
Harding view, Darrenhaven",AB6B 0BY,54485626948916654,E00141272,689803379760,1,-7
1,,0,"Studio 74
Nicole avenue, Lucybury",G20 1HZ,31202423048074333,E00165464,751071760441,5,-7
-7,,0,"1 Leslie haven, South Rebeccashire",TA0H 0UE,33251243492982293,E00165579,441097672444,3,1
7,,0,"Studio 30
Armstrong islands, Leeburgh",SN01 9DH,88621302964855761,E00164403,122063454293,5,-9
1,,0,"Flat 55F
Terence lane, Allenstad",S30 6NY,97187184567829624,E00164593,667164781373,2,1
7,,0,"Studio 13
Coleman turnpike, New Kenneth",L1 3UA,58018876318971881,E00164484,829385042091,4,-9
1,,0,"8 William underpass, Lindafort",S86 3YQ,86186295929777933,E00164540,753984624156,1,2
7,,0,"Flat 2
Wright loop, Port Kate",E0W 4YA,85036036317291129,E00142034,191965522925,2,5
-9,,0,"Flat 10
Julia port, Carolmouth",S6H 5ER,37006120759329137,E00135465,582585991046,5,4
1,,0,"Flat 3
Mandy orchard, New Marcusburgh",M40 5FB,90217523580374059,E00135412,353493570789,2,-7
-3,,0,"Studio 77t
Bell circles, Lake Janiceport",RM3Y 3EJ,38486327384403205,E00169657,421737377996,1,4
-3,,0,"Studio 63
Jay lodge, North Anthony",W2 2JR,51793662403350669,E00135717,552302037212,2,4
-9,,0,"12 Craig prairie, East Samantha",N9 0HW,72311228070286114,E00142052,546865626547,5,-9
7,,0,"Studio 2
Tony villages, Port Robin",WV0M 9RL,37455299415230590,E00037136,575285253625,2,3
-3,,0,"Flat 77M
Eleanor fork, Lawrenceberg",IG65 4GZ,27198599756120472,E00135472,420177829450,2,3
-3,,0,-9,M0W 7GQ,95255854941930516,E00135515,349052846249,5,1
1,,0,"509 Brown island, Lake Bryantown",HU1N 5ZA,24561142410768517,E00135580,928340825114,5,-9
5,,0,"Flat 6
Georgina courts, Jamietown",N80 2JF,99616131222613154,E00142053,550072855069,1,5
5,,0,"21 Nicole curve, Sandraport",DL4H 0UP,19866977672536745,E00135398,904350424295,2,2
5,,0,"Studio 63
Timothy branch, New Dianechester",RG5 1FE,36506066652319558,E00037263,677655583710,3,-9
3,,0,"69 Pratt ridge, South Cheryl",EN04 3EH,30037058920693972,E00153540,804222290107,2,5
-9,,0,"203 Denis islands, West Margaret",L42 1TH,12874544237152571,E00037344,363755756639,2,4
-9,,0,"Studio 56
Daniel pines, Griffinmouth",DN2A 2JL,11955067230648367,E00165484,513510059608,2,1
4,,0,"Flat 62
Harris alley, Wilsontown",HG40 1TD,42026076890169274,E00135722,807089399437,2,1
4,,0,"99 Poole center, Carolefurt",M8 5AP,77888700919664850,E00164008,862788612753,2,4
-3,,0,"Flat 5
Singh street, Blackside",M3 3FG,59402753468587675,E00119865,767687807448,3,5
5,,0,"80 LeeYextensions, East Graceberg",KA5 1FP,13599559145579384,E00135556,197997675855,2,-9
-3,,0,"99 Berry circle, Begummouth",N0C 5WW,76407977234820525,E00120059,66873956887,2,1
4,,0,"Flat 98t
Harris rapid, East Junestad",SE55 6XA,28652258496972672,E00165370,822561528083,2,2
-3,,0,"66 Black hill, North Jessicachester",PO87 2ZW,48798582895076846,E00119930,185069970322,2,3
5,,0,"4 Wright tunnel, Lake Joannehaven",B75 6DU,97136391107491640,E00165387,954952218502,1,4
-9,,0,"Studio 04
Christian grove, New Malcolmbury",NP6 2LR,70154171189347130,E00120134,279191964986,2,3
2,,0,"Studio 92
Edwards court, New Julianberg",SL5A 1SA,20901027614587224,E00142026,595382155134,4,5
6,,0,"99 Elizabeth knoll, East Phillipfurt",-9,68200507775131719,E00164570,221292604480,4,-7
5,,0,"32 Lisa drives, Stonehaven",S6 9FP,67635903194363981,E00037192,631650540446,2,4
-3,,0,"Studio 8
Shah cliffs, South Josephbury",DG3 7GR,92259843294681064,E00169665,539657524113,5,5
2,,0,"Flat 14m
Young stravenue, Port Callumchester",WD3 7SH,56675135492644836,E00119803,622272176708,2,1
-3,,0,"53 Farrell mountain, Port Hollie",CR6 3XN,88720031389147349,E00135714,286399629233,1,3
-9,,0,"0 Harris bridge, Conwayfort",W2F 4BZ,52160993771325405,E00135752,643375507062,5,5
5,,0,"Studio 33
Hayley rapid, Thompsonchester",HD0P 1JN,41939248584704501,E00164543,457799961533,2,1
6,,0,"Studio 6
Jones turnpike, Port Colinfort",NE5A 2DD,25670796846287410,E00141230,188834912756,3,2
4,,0,"Flat 0
Morris plaza, Port Gregoryview",DY62 4WT,93503186690661674,E00165362,208004200991,1,1
-3,,0,"75 Woodward corner, West Conor",S1G 4JP,78916476020477737,E00119936,473681702173,2,-7
2,,0,"Studio 6
Hussain valleys, Aaronton",OL16 5WD,96563745989143706,E00165548,296629127216,2,5
6,,0,"Flat 96
Bailey river, Georgeshire",DN0P 9ZD,11834690823325404,E00152590,576946340867,2,1
5,,0,"82 Gareth tunnel, O'Sullivantown",L9U 0HF,91744859870251461,E00135559,753893214979,1,-7
4,,0,"994 Mohamed motorway, West Tinaland",TW33 9LR,85534106656378511,E00165365,276755579628,3,2
3,,0,"4 Neil drives, East Gareth",DE81 2AY,59893614656903479,E00165441,79567479922,3,4
-3,,0,"Studio 75
John manors, Morganfort",HA7V 8XR,90994747402042681,E00165354,857330631605,2,3
-3,,0,"612 Eleanor villages, Websterville",L34 7TR,34761082287599782,E00165585,375640286362,1,4
5,,0,"188 Paige via, Iainchester",LS0Vy2QX,89549586485823205,E00165586,227176462959,4,-7
5,,0,"582 Amanda orchard, Gregoryview",M2W 3NW,58766818313696397,E00135656,826411887439,2,2
-7,,0,"Studio 78i
Potts green, North Mathew",LA79 3RD,28721682411247388,E00120062,655287050635,1,5
5,,0,"2 Liam ramp, North Georgetown",L87 8EX,77339003949005265,E00141240,37325497509,2,-7
1,,0,"6 Paula pike, Lake Stephen",CH61 6PE,91314692399986767,E00135396,529859946197,2,-9
6,,0,"14 Trevor drive, East Julian",S5 7GE,21848071835029615,E00135735,852840381492,3,-9
3,,0,"08 Abbie forks, Victoriatown",W30 5AL,42072741543529291,E00170120,999657230157,3,4
1,,0,"733 Baker spurs, Stanleyshire",G51 4ZD,18944991821218400,E00165640,607667295749,2,3
4,,0,"Flat 49
O'Sullivan common, East Jacquelinefort",RM73 2SH,97290382917834192,E00142028,246380316211,3,2
7,,0,"Studio 96H
Moore keys, Rogerstown",SK0P 5RE,52557127606763752,E00173923,616283433658,1,1
6,,0,"Studio 88y
Anne lane, North Sara",-9,83664804532057157,E00165438,426636621899,2,-9
4,,0,"Flat 09
Gray island, Howardport",G2T 4YF,46558056169815893,E00152523,386909440297,5,5
-3,,0,"Flat 13T
Morris road, East Charles",S80 7HQ,38761906803281884,E00119928,457256772286,1,-7
3,,0,"Studio 41X
Turner street, Macdonaldberg",HP3 5NX,44614790806777968,E00119899,530185322859,2,3
-3,,0,"Studio 71
Marc squares, Port Abdultown",L5F 4ET,44233536842998685,E00119911,348613895363,2,4
-7,,0,"3 Cross vista, Port Grahambury",B5 9EH,92655171588267730,E00037097,913103022120,5,-9
-3,,0,"737 Oliver knolls, Clarktown",W4B 4FY,65743958165827872,E00119969,470192681658,2,2
4,,0,"82 Rose island, West Janice",L2S 9AQ,59135038948890858,E00165484,322943462548,1,5
-3,,0,"6 Little plains, Walshtown",HA28 2PF,87221646433806303,E00153639,371554185719,1,3
6,,0,"Studio 1
Trevor plaza, Welchton",BA94 8DT,48526983193334669,E00152520,553514482432,4,5
-7,,0,"3 Albert summit, New Johnborough",W9 0XN,73619729168640944,E00164572,929068220353,1,-9
3,,0,"6 Marion prairie, Jeanfort",S84 7DH,59022908375603264,E00120133,123622612792,1,-9
-3,,0,"Studio 82
Gibson glen, Leehaven",CT1 0AD,75311778278143047,E00153424,402609991239,4,3
-7,,0,"388 Rhys shoals, Leonardville",PL04 3LH,12783070367901650,E00153631,306270065629,2,1
5,,0,"274 Cartwright point, Jemmafurt",B29 1NG,55365863072212122,E00135550,444336009547,5,1
4,,0,"Flat 80f
Jayne unions, West Paulineburgh",SE9W 2YG,31291360325754504,E00037305,180304234066,1,1
-7,,0,"Studio 31
Lindsey place, South Elliottmouth",WR5W 7JN,64732483621785377,E00135411,128302467025,2,-7
-7,,0,"Flat 98x
Timothy way, Port Glenn",G7D 6RP,67412621254656370,E00164123,375718545806,1,-9
7,,0,"08 Barbara keys, West Liam",CH3 3XZ,31812922655796943,E00135647,350986825377,2,2
-7,,0,"1 Caroline court, New Iain",G94 8EA,29975189558090159,E00119834,5700441967,2,2
-9,,0,"78 Clark crossroad, Faulknerstad",B9 8YZ,75852844461599863,E00152611,966458655220,2,4
2,,0,"Studio 46s
Oliver light, Paulachester",S1D 3DD,48868985495241348,E00037093,723703606646,5,2
-9,,0,"Studio 02A
Gregory walks, East Matthewberg",M6U 4RF,22219398497062070,E00165607,443642646044,2,4
6,,0,"Studio 17c
Green parkways, West Aadrea",L0 9ZY,39339718812352002,E00152515,737698526167,1,-7
2,,0,"036 Marsh mount, North Mathew",B0 2ZN,25528423121584360,E00119867,471662546162,1,2
-7,,0,"954 Pamela locks, West Denise",YO3 0UD,36213160097178539,E00135830,916120945323,2,5
6,,0,"Flat 2
Foster avenue, Georgiahaven",B71 5FT,97646306407026723,E00135517,577919256917,2,3
2,,0,"Studio 43
Smith heights, Lake Lucymouth",B6 8NY,37908946393660713,E00135421,672805069509,2,4
-3,,0,"401 Johnson freeway, North Charlotte",E9 0AT,22205696644428313,E00164410,435535580270,3,1
7,,0,"362 Bernard plaza, Conwayview",NP18 6TW,35473359834121823,E00037294,352288694016,2,4
2,,0,"224 Mark flats, Lake Dawnport",KA6P 8GP,79194816612416165,E00165604,748461735621,1,1
-7,,0,"Flat 87
Taylor stream, South Meganfurt",SE4B 4NL,13328557690657450,E00165511,786446544619,2,2
-7,,0,"Flat 76C
Clare rest, Wallistown",SL9M 5WR,48832512858171224,E00165602,442640860069,1,3
2,,0,"7 Lindsey gardens, New Harryshire",M2 7FU,61262849334622161,E00142015,578094180378,2,4
4,,0,"441 Iain mountain, Wardbury",L3E 4AE,45714019057633109,E00142119,513636777445,4,2
-9,,0,-9,G2 7EN,79004370909767765,E00164420,55916903745,2,1
-9,,0,-9,WS26 6RQ,55249231817427427,E00135613,411098389516,2,-7
-7,,0,"Studio 6
Sheila road, Whitehousefort",W0 1YA,38101973618722721,E00135755,571993523510,2,5
4,,0,"845 Sophie keys, South Leonardland",SL6E 8ZU,32035305516748656,E00165496,766233217849,5,-9
4,,0,"4 Howard forges, New Simonfurt",S65 4PH,14417027302333291,E00153687,529024608040,2,4
2,,0,"015 Jackson union, Carolmouth",HU7 6GG,37648699751412896,E00142064,651979899510,2,5
4,,0,"3 Blake squares, Glenntown",G6J 5YU,35358543360932011,E00153413,36495616274,2,4
5,,0,"57 Annette drive, New Daniel",L85 0AU,84143156396590849,E00152540,415840823958,2,-9
2,,0,"Studio 51
Kennedy bypass, Trevormouth",E8 1EH,97483169356980138,E00119925,388591284140,3,5
-9,,0,"Studio 65W
Riley motorway, Sarahmouth",E61 7ZP,62958605492205678,E00164502,314443121049,2,1
6,,0,"Flat 02
Darren trail, Jamesfort",N48 8AQ,55304106551602161,E00165495,530558491100,1,1
7,,0,"Flat 07
Pugh square, New William",KT5V 4BE,45647691784739795,E00135829,380575817643,1,1
-9,,0,"Flat 16n
Boyle skyway, New Maxberg",N6G 0YB,51776582018609316,E00173930,177992992599,1,1
