Accomodation_Type,Any_Relationships,Household_Address,Household_Address_Postcode,Household_ID,Household_UPRN,Resident_Count,Ownership_Type,Census_Address,Census_Address_Postcode,Census_Address_Country,Census_Address_Indicator,Resident_Count_verify,Other_Address_Count,Other_Address_Count_verify
-3,,"Studio 8
Shah cliffs, South Josephbury",DG3 7GR,58111134606891118,539657524113,5,1,"Studio 8
Shah cliffs, South Josephbury",DG3 7GR,785,537005991850,5,15,15
2,,"Flat 14m
Young stravenue, Port Callumchester",WD3 7SH,32633703977258114,622272176708,2,1,"Flat 14m
Young stravenue, Port Callumchester",WD3 7SH,255,710189262945,2,28,28
-3,,"53 Farrell mountain, Port Hollie",CR6 3XN,31458640396180464,286399629233,1,-7,"53 Farrell mountain, Port Hollie",CR6 3XN,671,153701060524,1,13,13
-9,,"79 Emma row, Whitebury",BR0 2NW,86919857052370490,840545582464,2,4,"79 Emma row, Whitebury",BR0 2NW,696,908564226255,2,8,8
-9,,"Flat 0
Sanders turnpike, Davieschester",W2F 4BZ,78282536281315544,643375507062,5,2,"0 Harris bridge, Conwayfort",W2F 4BZ,250,921150658631,5,3,3
5,,"Studio 33
Hayley rapid, Thompsonchester",HD0P 1JN,38798508524547129,457799961533,2,-7,"Studio 33
Hayley rapid, Thompsonchester",HD0P 1JN,186,270871497394,2,0,0
1,,"Flat 3
Robin gateway, East Nigel",E0D 9ZF,41985342395360194,986893784553,2,1,"Flat 3
Robin gateway, East Nigel",E0D 9ZF,245,29905051415,2,62,62
6,,"Studio 6
Jones turnpike, Port Colinfort",NE5A 2DD,40175776353413800,188834912756,3,2,"Studio 6
Jones turnpike, Port Colinfort",NE5A 2DD,389,531557776877,3,20,20
4,,"Flat 0
Morris plaza, Port Gregoryview",DY62 4WT,63848372865072930,208004200991,1,5,"Flat 0
Morris plaza, Port Gregoryview",DY62 4WT,763,749011888959,1,40,40
-3,,"75 Woodward corner, West Conor",S1G 4JP,59142908493166695,473681702173,2,-9,"75 Woodward corner, West Conor",S1G 4JP,528,354881202615,2,89,89
2,,"Studio 6
Hussain valleys, Aaronton",OL16 5WD,20117319832011919,296629127216,2,-7,"Studio 6
Hussain valleys, Aaronton",OL16 5WD,428,465107402779,2,9,9
6,,-9,DN0P 9ZD,63677423079573021,576946340867,2,1,"Flat 96
Bailey river, Georgeshire",DN0P 9ZD,667,927466519540,2,98,98
5,,"82 Gareth tunnel, O'Sullivantown",L9U 0HF,47542402418194244,753893214979,1,3,"82 Gareth tunnel, O'Sullivantown",L9U 0HF,412,128208726926,1,72,72
4,,"994 Mohamed motorway, West Tinaland",TW33 9LR,44296901392835568,276755579628,3,2,"994 Mohamed motorway, West Tinaland",TW33 9LR,722,146592941803,3,51,51
3,,"4 Neil drives, East Gareth",DE81 2AY,27053329818043308,79567479922,3,-9,"4 Neil drives, East Gareth",DE81 2AY,928,568771998930,3,46,46
-3,,"Studio 75
John manors, Morganfort",HA7V 8XR,42839780563494975,857330631605,2,3,"Studio 75
John manors, Morganfort",HA7V 8XR,847,97204128743,2,51,51
-3,,"612 Eleanor villages, Websterville",L34 7TR,75435180438025163,375640286362,1,4,"612 Eleanor villages, Websterville",L34 7TR,479,890777493707,1,12,12
5,,"188 Paige via, Iainchester",LS0V 2QX,29759633036136510,227176462959,4,5,"188 Paige via, Iainchester",LS0V 2QX,154,46674792130,4,14,14
5,,"582 Amanda orOhard, Gregoryview",M2W 3NW,12472205826412183,826411887439,2,4,"582 Amanda orchard, Gregoryview",M2W 3NW,526,932778990602,2,77,77
-7,,"Studio 78i
Potts green, North Mathew",LA79 3RD,95051769199428835,655287050635,1,4,"Studio 78i
Potts green, North Mathew",LA79 3RD,288,593060703125,1,4,4
5,,"2 Liam ramp, North Georgetown",L87 8EX,19533340807387265,37325497509,2,4,"2 Liam ramp, North Georgetown",L87 8EX,975,950305022066,2,62,62
1,,"6 Paula pike, Lake Stephen",CH61 6PE,70085073327753295,529859946197,2,-9,"6 Paula pike, Lake Stephen",CH61 6PE,429,919120545636,2,4,4
6,,"14 Trevor drive, East Julian",S5 7GE,94963861746610022,852840381492,3,-7,"14 Trevor drive, East Julian",S5 7GE,664,105577757441,3,20,20
3,,"08 Abbie forks, Victoriatown",W30 5AL,79488558408704104,999657230157,3,-7,"08 Abbie forks, Victoriatown",W30 5AL,357,368524420206,3,48,48
1,,"733 Baker spurs, Stanleyshire",G51 4ZD,36913482067021068,607667295749,2,5,"733 Baker spurs, Stanleyshire",G51 4ZD,727,757779450704,2,76,76
4,,"Flat 49
O'Sullivan common, East Jacquelinefort",RM73 2SH,40899686320970762,246380316211,3,1,"Flat 49
O'Sullivan common, East Jacquelinefort",RM73 2SH,171,194616401520,3,5,5
7,,"Studio 96H
Moore keys, Rogerstown",SK0P 5RE,38731688777353092,616283433658,1,5,"Studio 96H
Moore keys, Rogerstown",SK0P 5RE,553,341182123511,1,44,44
6,,"Studio 88y
Anne lane, North Sara",B73 0RN,89280049824421598,426636621899,2,5,"Studio 88y
Anne lane, North Sara",B73 0RN,767,563946016558,2,52,52
4,,"Flat 09
Gray island, Howardport",G2T 4YF,37948310336223122,386909440297,5,5,"Flat 09
Gray island, Howardport",G2T 4YF,285,93262643611,5,18,18
-3,,"Flat 13T
Morris road, East Charles",S80 7HQ,23181397693665192,457256772286,1,5,"Flat 13T
Morris road, East Charles",S80 7HQ,825,2525005851,1,65,65
5,,"12 Marie forge, New Edwardberg",N0 7EN,74892089446446955,881663679801,1,4,"12 Marie forge, New Edwardberg",N0 7EN,310,198771905336,1,77,77
3,,"Studio 41X
Turner street, MacdonaldbOrg",G8 8LP,59941426042600882,530185322859,2,-7,"Studio 41X
Turner street, Macdonaldberg",HP3 5NX,982,899127089437,2,64,64
-3,,"Studio 71
Marc squares, Port Abdultown",L5F 4ET,32010439093605008,348613895363,2,-7,"Studio 71
Marc squares, Port Abdultown",L5F 4ET,425,288140718492,2,50,50
-7,,"3 Cross vista, Port Grahambury",-9,27778744322112961,913103022120,5,1,"3 Cross vista, Port Grahambury",B5 9EH,884,356344529130,5,7,7
-3,,"737 Oliver knolls, Clarktown",W4B 4FY,50251744971324059,470192681658,2,-7,"737 Oliver knolls, Clarktown",W4B 4FY,422,226956255567,2,5,5
4,,-9,L2S 9AQ,45591420034404515,322943462548,1,4,"82 Rose island, West Janice",L2S 9AQ,456,883686033520,1,59,59
-3,,"6 Little plains, Walshtown",HA28 2PF,30838659820433079,371554185719,1,1,"6 Little plains, Walshtown",HA28 2PF,908,374443195619,1,34,34
6,,"Studio 1
Trevor plaza, Welchton",BA94 8DT,85885971312633648,553514482432,4,-9,"Studio 1
Trevor plaza, Welchton",BA94 8DT,313,3439363404,4,36,36
-7,,"3 Albert summit, New Johnborough",W9 0XN,46223785917426601,929068220353,1,2,"3 Albert summit, New Johnborough",W9 0XN,938,627030606147,1,66,66
3,,"6 Marion prairie, Jeanfort",S84 7DH,13080787943810105,123622612792,1,-7,"6 Marion prairie, Jeanfort",S84 7DH,969,454122606441,1,79,79
-3,,"Studio 82
Gibson glek, Leehaven",CT1 0AD,12609707571846022,402609991239,4,-7,"Studio 82
Gibson glen, Leehaven",CT1 0AD,774,845275726303,4,9,9
-7,,"388 Rhys shoals, Leonardvilde",PL04 3LH,92670535613997896,306270065629,2,2,"388 Rhys shoals, Leonardville",PL04 3LH,595,353671854501,2,72,72
5,,"274 Cartwright point, Jemmafurt",B29 1NG,39048587830123073,444336009547,5,4,"274 Cartwright point, Jemmafurt",B29 1NG,174,63582149198,5,96,96
4,,"Flat 43
Donna junction, Lydiafort",SE9W 2YG,17621636943040009,180304234066,1,5,"Flat 80f
Jayne unions, West Paulineburgh",SE9W 2YG,763,86826673197,1,61,61
-7,,"Studio 31
Lindsey place, South Elliottmouth",WR5W 7JN,21869342510054809,128302467025,2,2,"Studio 31
Lindsey place, South Elliottmouth",WR5W 7JN,267,387166482850,2,23,23
-7,,"Flat 98x
Timothy way, Port Glenn",G7D 6RP,61610321851992265,375718545806,1,2,"Flat 98x
Timothy way, Port Glenn",G7D 6RP,477,61241254012,1,29,29
7,,"08 Barbara keys, West Liam",CH3 3XZ,18721122850692635,350986825377,2,5,"08 Barbara keys, West Liam",CH3 3XZ,135,560714206418,2,6,6
-7,,"1 Caroline court, New Iain",G94 8EA,62433247181511312,5700441967,2,2,"1 Caroline court, New Iain",G94 8EA,436,419932579001,2,51,51
7,,"03 Lyons spring, Smithstad",SM1 8TW,85481227518423337,368510435181,1,-7,"03 Lyons spring, Smithstad",SM1 8TW,382,688095554078,1,36,36
-9,,"78 Clark crossroad, Faulknerstad",B9 8YZ,62933474116010562,966458655220,2,5,"78 Clark crossroad, Faulknerstad",B9 8YZ,104,850451414664,2,70,70
2,,"Studio 46s
Oliver light, Paulachester",S1D 3DD,71003730365914903,723703606646,5,-7,"Studio 46s
Oliver light, Paulachester",S1D 3DD,985,296500373142,5,92,92
-9,,"Studio 02A
Gregory walks, East Matthewberg",M6U 4RF,15710319658680497,443642646044,2,-7,"Studio 02A
Gregory walks, East Matthewberg",M6U 4RF,559,949065012992,2,27,27
6,,"Studio 17c
Green parkways, West Andrea",L0 9ZY,12740642813319205,737698526167,1,4,"Studio 17c
Green parkways, West Andrea",L0 9ZY,385,2678304345,1,37,37
2,,"036 Marsh mount, North Mathew",B0 2ZN,63118584055839472,471662546162,1,2,"036 Marsh mount, North Mathew",B0 2ZN,947,969036841761,1,45,45
-7,,"954 Pamela locks, West Denise",YO3 0UD,82356532807252777,916120945323,2,1,"954 Pamela locks, West Denise",YO3 0UD,941,261116844191,2,22,22
6,,"Flat 2
Foster avenue, Georgiahaven",B71 5FT,44498531534961952,577919256917,2,3,"Flat 2
Foster avenue, Georgiahaven",B71 5FT,853,220276674816,2,30,30
2,,"Studio 43
Smith heights, Lake Lucymouth",B6 8NY,74809044920263513,672805069509,2,2,"Studio 43
Smith heights, Lake Lucymouth",B6 8NY,450,716705880514,2,55,55
-3,,"401 Johnson freeway, North Charlotte",E9 0AT,31732762887030120,435535580270,3,-9,"401 Johnson freeway, North Charlotte",E9 0AT,702,317923666895,3,34,34
7,,"362 Bernard plaza, Conwayview",NP18 6TW,99827603979351629,352288694016,2,-7,"362 Bernard plaza, Conwayview",NP18 6TW,568,63671708274,2,57,57
2,,"224 Mark flats, Lake Dawnport",KA6P 8GP,94246588143803733,748461735621,1,4,"224 Mark flats, Lake Dawnport",KA6P 8GP,831,850345967337,1,78,78
-7,,"Flat 87
Taylor stream, South Meganfurt",SE4B 4NL,68393387798293000,786446544619,2,-7,"Flat 87
Taylor stream, South Meganfurt",SE4B 4NL,950,385456554675,2,42,42
-7,,"Flat 76C
Clare rest, Wallistown",SL9B 5WR,37799761290538443,442640860069,1,2,"Flat 76C
Clare rest, Wallistown",SL9M 5WR,884,628096230145,1,7,7
2,,"7 Lindsey gardens, New Harryshire",M2 7FU,58725516191412475,578094180378,2,2,"7 Lindsey gardens, New Harryshire",M2 7FU,523,662722630826,2,35,35
4,,"441 Iain mountain, Wardbury",L3E 4AE,76141195579535172,513636777445,4,5,"441 Iain mountain, Wardbury",L3E 4AE,424,134176991109,4,18,18
-9,,-9,G2 7EN,68054293150861948,55916903745,2,3,"Flat 09U
Gary circles, Robsonfort",G2 7EN,375,337388599346,2,55,55
-9,,"Studio 6
Green land, Turnerfort",WS26 6RQ,19775239511370787,411098389516,2,-7,"Studio 6
Green land, Turnerfort",WS26 6RQ,160,830530167845,2,98,98
-7,,"Studio 6
Sheila road, Whitehousefort",-9,47179834580687185,571993523510,2,-7,"Studio 6
Sheila road, Whitehousefort",W0 1YA,913,493210268324,2,73,73
4,,"845 Sophie keys, South Leonardland",SL6E 8ZU,29218106484780420,766233217849,5,-7,"845 Sophie keys, South Leonardland",SL6E 8ZU,158,189545095398,5,95,95
4,,"4 Howard forges, New Simonfurt",S6f 4PH,36992883837558443,529024608040,2,3,"4 Howard forges, New Simonfurt",S65 4PH,101,576061084197,2,89,89
2,,"015 Jackson union, Carolmouth",HU7 6GG,36748658572347005,651979899510,2,-7,"015 Jackson union, Carolmouth",HU7 6GG,256,294384787222,2,83,83
4,,"3 Blake squares, Glenntown",G6J 5YU,42888430388803521,36495616274,2,1,"3 Blake squares, Glenntown",G6J 5YU,111,272295834340,2,79,79
5,,"57 Annette drive, New Daniel",L85 0AU,56080887307946070,415840823958,2,1,"57 Annette drive, New Daniel",L85 0AU,657,459741234212,2,96,96
2,,"Studio 51
Kennedy bypass, Trevormouth",E8 1EH,72917778512804460,388591284140,3,2,"Studio 51
Kennedy bypass, Trevormouth",E8 1EH,143,182211831564,3,6,6
-9,,"Studio 65W
Riley motorway, Sarahmouth",E61 7ZP,10123889164194118,314443121049,2,-9,"Studio 65W
Riley motorway, Sarahmouth",E61 7ZP,777,616497312728,2,75,75
6,,"Flat 02
Darren trail, Jamesfort",N48 8AQ,99201600574992685,530558491100,1,5,"Flat 02
Darren trail, Jamesfort",N48 8AQ,911,58230436156,1,15,15
7,,"Flat 07
Pugh square, New William",KT5V 4BE,73264772023523274,380575817643,1,1,"Flat 07
Pugh square, New William",KT5V 4BE,830,42533928960,1,82,82
-9,,"Flat 16n
Boyle skyway, New Maxberg",N6G 0YB,89875479093942039,177992992599,1,1,"Flat 16n
Boyle skyway, New Maxberg",N6G 0YB,764,920863425,1,18,18
-9,,"81 Michael forks, West Rhys",TF7 1BR,46407309822845965,753810090313,1,1,"81 Michael forks, West Rhys",TF7 1BR,272,571626283906,1,97,97
-9,,"9 Pearson freeway, New Carolinechester",BS5 5WJ,10928401692042353,6286313739,2,2,"9 Pearson freeway, New Carolinechester",BS5 5WJ,152,295974140762,2,98,98
4,,"9 Wright divide, Smithchester",E0 0FD,71553329263226423,373791910081,2,-7,"9 Wright divide, Smithchester",E0 0FD,382,432117303953,2,40,40
6,,"686 Jeremy motorway, Port Tomburgh",G61 6LW,10201756483689600,784498453368,1,2,"686 Jeremy motorway, Port Tomburgh",G61 6LW,317,978593295220,1,33,33
-3,,"5 Marsh terrace, South Adrian",S0E 2AT,78168354031857142,969376933136,1,2,"5 Marsh terrace, South Adrian",S0E 2AT,287,621248739421,1,42,42
5,,-9,b9H 7NP,45651468830328131,489915238252,2,5,"Flat 82G
Alex bridge, Maryport",N9H 7NP,486,433407411982,2,52,52
-3,,"0 Max plains, Graemebury",FY82 0ZU,69114126054160855,859738612626,3,2,"0 Max plains, Graemebury",FY82 0ZU,480,713717798085,3,91,91
4,,"235 Chloe oval, Nicholasburgh",G9A 7WH,35763482026358273,457346899938,1,4,"235 Chloe oval, Nicholasburgh",G9A 7WH,339,984903656441,1,15,15
-3,,"Studio 7
Curtis run, Nigelborough",S40 4XR,88083228453104166,133751148807,4,1,"Studio 7
Curtis run, Nigelborough",S40 4XR,649,671963218329,4,24,24
6,,"Flat 23
Gilbert burgs, Port Kayleigh",KA43 1PW,38386059847766396,410677921842,2,-9,"Flat 23
Gilbert burgs, Port Kayleigh",KA43 1PW,928,212690641568,2,47,47
-9,,"Flat 25
Lynne station, Sallyview",PE3P 6WA,87383371805225604,537321279746,5,5,"Flat 25
Lynne station, Sallyview",PE3P 6WA,147,202851139766,5,87,87
5,,"Flat 94q
Anderson expressway, Port Katieshire",E42 7XX,13499088627175676,727155635052,2,5,"Flat 94q
Anderson expressway, Port Katieshire",E42 7XX,153,204768198959,2,7,7
-3,,"Studio 4
Matthew coves, Port Jackfort",DL0R 7XY,86140643882574128,75116858097,1,-7,"Studio 4
Matthew coves, Port Jackfort",DL0R 7XY,984,615026725952,1,85,85
-3,,"Flat 34
Jason neck, North Shanestad",W9 4AY,62193973682779495,165309030296,2,-9,"Flat 34
Jason neck, North Shanestad",W9 4AY,198,390380213114,2,25,25
4,,"Flat 4
Davies isle, New Michaelburgh",N6B 5AW,47168382899114100,35469338800,2,4,"Flat 4
Davies isle, New Michaelburgh",N6B 5AW,415,739574032423,2,45,45
6,,"73 Victor ranch, Evansmouth",B32 1SH,18913608661707041,400427504481,1,-9,"73 Victor ranch, Evansmouth",B32 1SH,916,648720694441,1,18,18
7,,"Flat 78
Yates points, Lake Maureen",MK3V 8JG,39368762701152972,284268377171,2,2,"Flat 78
Yates points, Lake Maureen",MK3V 8JG,802,60278412651,2,66,66
3,,"Studio 59
Potts village, Port Elliotville",L70 6YZ,90313426500978749,527461907994,5,4,"Studio 59
Potts village, Port Elliotville",L70 6YZ,241,142092956613,5,83,83
6,,"Studio 79
Danny coves, Jennifermouth",JE5W 7HQ,33224970045216872,971107929965,2,4,"Studio 79
Danny coves, Jennifermouth",JE5W 7HQ,457,549727121489,2,53,53
-7,,"Studio 92
James fort, East Valerie",BT59 8GU,37224271039876988,919437744568,2,2,"Studio 92
James fort, East Valerie",BT59 8GU,830,830501815335,2,38,38
2,,"438 Matthews road, South Tobyborough",L97 0GJ,87415293766310343,270592668085,1,2,"438 Matthews road, South Tobyborough",L97 0GJ,404,146927970754,1,10,10
-3,,"Studio 94
Trevor ranch, West Kirsty",G3 7LQ,42091909976438540,105511805430,2,2,"Studio 94
Trevor ranch, West Kirsty",G3 7LQ,325,794403233674,2,93,93
2,,"Studio 03
Ryan square, Palmerview",W0E 0YJ,63143493982184887,918863359476,2,3,"Studio 03
Ryan square, Palmerview",W0E 0YJ,205,212651198270,2,36,36
2,,"Flat 03
Leanne rest, North Leslieburgh",AL7 7ZL,14979099906794689,785613795523,2,2,"Flat 03
Leanne rest, North Leslieburgh",AL7 7ZL,398,177768780201,2,10,10
6,,"1 Davies road, Lake Cameron",W33 9UH,64904762196648466,271000222550,2,2,"1 Davies road, Lake Cameron",W33 9UH,292,614205379405,2,36,36
1,,"Flat 90
Shaw stravenue, West Abbiefurt",N7U 3UY,57683470048428093,614242025098,2,5,"Flat 90
Shaw stravenue, West Abbiefurt",N7U 3UY,137,547819870325,2,3,3
2,,"5 Abbieqsprings, South Debra",AB06 3GP,11100615496338746,613343715991,2,4,"5 Abbie springs, South Debra",AB06 3GP,530,626197501084,2,86,86
5,,"52 Hudson hill, Owenmouth",KA9B 6YT,39838317122282632,156883081135,4,-9,"52 Hudson hill, Owenmouth",KA9B 6YT,272,787743715467,4,35,35
-3,,"7 Gareth village, Martynshire",B1D 5GL,83241180958853040,733001902092,2,5,"7 Gareth village, Martynshire",B1D 5GL,817,881306300926,2,53,53
4,,"261 Thomas crescent, South Vanessa",B8C 7BR,69260562320264693,653335295038,4,3,"261 Thomas crescent, South Vanessa",G7K 2BL,585,327691313340,4,36,36
2,,-9,L28 7RB,72501988540906272,769607108288,1,5,"Flat 64
Jonathan highway, Port Dianechester",L28 7RB,279,291708338295,1,17,17
5,,"Studio 27Q
Humphreys stream, Andrewside",PR53 0XQ,59151829513395482,807631345199,5,5,"Studio 27Q
Humphreys stream, Andrewside",PR53 0XQ,714,760266701045,5,51,51
-3,,"204 Abbott stravenue, Martinberg",W51 8TU,35311937787893313,789436469555,2,5,"204 Abbott stravenue, Martinberg",W51 8TU,819,265473855104,2,92,92
5,,"Flat 75
Kate forest, Josephineborough",W4 7NF,66076741359698413,211525064401,2,1,"Flat 75
Kate forest, Josephineborough",W4 7NF,964,79139469644,2,2,2
1,,"9 Mitchell pass, East Jenna",KT4 8PG,95310017090564817,959808726054,2,-9,"9 Mitchell pass, East Jenna",KT4 8PG,741,594612917060,2,50,50
4,,"0 Abbott view, south Carl",PL8V 4GR,41452471170299098,326718698255,3,1,"0 Abbott view, South Carl",PL8V 4GR,526,818291244033,3,96,96
-9,,"Studio 87k
Savage streets, East Leonard",L7G 8HA,49398144667109606,33530722494,5,4,"Studio 87k
Savage streets, East Leonard",L7G 8HA,133,305147080865,5,10,10
-9,,"Flat 23F
Carl stream, East Albert",BL4W 9NA,82163872816350688,332083259331,4,1,"Flat 23F
Carl stream, East Albert",BL4W 9NA,677,584138062703,4,90,90
2,,"Studio 22
Smith cove, Lake Patrickburgh",N5U 4PR,20198036470551900,202387536852,3,-7,"Studio 22
Smith cove, Lake Patrickburgh",N5U 4PR,193,277643969862,3,28,28
5,,"573 Mann extension, Lake Donnaland",HR51 6AQ,87769651940050112,280132570279,2,4,"573 Mann extension, Lake Donnaland",HR51 6AQ,355,853547543617,2,7,7
2,,"63 Howard squares, South Elaine",W24 4SZ,69550094417707731,640649028273,1,1,"63 Howard squares, South Elaine",W24 4SZ,445,271772727512,1,87,87
-7,,"Flat 22
Howard lock, Keithburgh",TN29 0BB,79744385848812032,620478174257,2,-9,"Flat 22
Howard lock, Keithburgh",TN29 0BB,519,81621724444,2,70,70
1,,"Studio 1
Mann ridge, Jemmaport",W0 5AR,96706125020573679,28915945341,4,1,"Studio 1
Mann ridge, Jemmaport",W0 5AR,802,641863299587,4,89,89
-9,,"Flat 4
Maurice well, Buckleyport",B9D 9YX,14243077315451681,244958522639,3,4,"Flat 4
Maurice well, Buckleyport",B9D 9YX,381,183824229890,3,70,70
-9,,"Flat 25
Jasmine vista, Lake Sylviaview",LD8 8FR,64769090267705716,994002746885,1,4,"Flat 25
Jasmine vista, Lake Sylviaview",LD8 8FR,922,974409347128,1,31,31
-3,,"Studio 45F
Sean neck, Hunterchester",B21 3RU,85359897489341745,683655566206,1,3,"Studio 45F
Sean neck, Hunterchester",B21 3RU,644,359139616347,1,19,19
5,,"6 Tracey fall, Lake Natashaberg",B67 0PE,87342119224286410,91329513444,1,-7,"6 Tracey fall, Lake Natashaberg",B67 0PE,917,6357240672,1,44,44
4,,"4 Harper bridge, New Darrenberg",W0 1QG,65750906519632575,378837492103,2,5,"4 Harper bridge, New Darrenberg",W0 1QG,271,675133308032,2,78,78
3,,"55 Leach passage, New Jakeshire",N8S 0BG,97855409981899266,355335254757,2,3,"55 Leach passage, New Jakeshire",N8S 0BG,700,166738558019,2,8,8
7,,"328 Barnes springs, Glennside",SS7 5GB,80489769278368484,942023111508,3,5,"Studio 95L
Sylvia underpass, North Justin",SS7 5GB,678,385144771746,3,58,58
-7,,"24 Marilyn pines, Garyfort",SS4 3FG,94892121482488684,436972314057,4,-7,"24 Marilyn pines, Garyfort",SS4 3FG,781,169529436861,4,77,77
1,,"Studio 2
Field via, Shannonville",S1F 3JG,72779521164045627,188805803818,5,-7,"Studio 2
Field via, Shannonville",S1F 3JG,615,968228638416,5,46,46
3,,"Flat 5
Robinson via, West Daniellechester",HS01 6YH,99861525450383596,780070932014,1,3,"Flat 5
Robinson via, West Daniellechester",HS01 6YH,352,404170013389,1,55,55
-3,,"508 Lynn hollow, South Leonardbury",CV4 RHS,61794608205420840,233434854672,1,-7,"508 Lynn hollow, South Leonardbury",CV4 3HS,488,995973897038,1,42,42
-7,,"7 Luke junctions, North Naomi",S9G 9ZF,52931172330469801,189874864557,1,3,"7 Luke junctions, North Naomi",S9G 9ZF,486,571875279489,1,47,47
3,,"Studio 10A
Wilson divide, Lake Mathewside",KW9 3ZQ,46033724373681812,736050762813,4,4,"Studio 10A
Wilson divide, Lake Mathewside",KW9 3ZQ,296,959075793226,4,91,91
2,,"18 Smith forest, Hayleyville",M7B 6PE,68353706674279068,78028717360,2,-7,"18 Smith forest, Hayleyville",M7B 6PE,417,994089614677,2,14,14
6,,"4 Page drive, Meganfort",G0E 2HH,48937464066619872,188840577984,3,-7,"4 Page drive, Meganfort",G0E 2HH,789,467303045112,3,67,67
-7,,"80 Lynda route, Davieston",B7G 1RT,92753718676731238,980386008153,4,3,"80 Lynda route, Davieston",B7G 1RT,215,35181605451,4,49,49
5,,"Studio 0
Dawn port, Lake Julian",IM4V 9LR,68716060925043331,450169720623,3,-7,"Studio 0
Dawn port, Lake Julian",IM4V 9LR,806,472123827439,3,73,73
1,,"Studio 07U
Jones grove, Jenningsmouth",SK2Y 7LS,69031802110961813,184203562872,4,-9,"Studio 07U
Jones grove, Jenningsmouth",SK2Y 7LS,466,410919262249,4,0,0
7,,"94 Mohammad harbor, Watkinsshire",L8B 2ES,69545998988500684,555661854892,4,-9,"94 Mohammad harbor, Watkinsshire",L8B 2ES,751,347220173323,4,31,31
5,,"7 Savage plain, North Stuartburgh",DY7 7AD,64156150512220056,520378088958,2,-9,"7 Savage plain, North Stuartburgh",DY7 7AD,460,778276279272,2,53,53
