Household_ID,QID,Accommodation_Type,Resident_Count,Ownership_Type,From_Dummy,Any_Relationships,Census_Address,Census_Address_Postcode,Census_Address_UPRN,Census_Address_Output_Area,Census_Address_Country,Census_Address_Indicator,Resident_Count_Verify,Census_Address_Count,Census_Address_Count_Verify,Census_Address_Accommodation_Type,Census_Address_Ownership_Type
h91332605632992367,q8458145383234112,-9,2,-9,0,,"64 Charlotte drive
South Robinview",W2 2WU,916200588223,E00164036,457,999902048714,2,55,55,3,-9
h25981687245810292,q5431636203414306,5,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h68468783239519077,q5933529627907698,6,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h57794590397902542,q3875301985888373,-9,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h56096759746100337,q9648717850244990,4,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h74214281029948317,q9894689749697113,2,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h42012914679190451,q3312128024388564,6,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h23728199314447640,q6046994393000302,4,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h87431851051615828,q1332868851551265,2,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h10613673079905315,q6922507375815605,7,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h60941741517966591,q8167515411143046,4,5,-7,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h18916038501699805,q2313108142217004,-9,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h46394934568760904,q8692886671932370,6,5,3,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h59278038242695550,q4843367462790048,6,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h86249723867574852,q4657212105131403,-7,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h56135363723849369,q5830583586434108,2,3,1,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h29232122675228898,q2135813894814491,1,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h14347928401052968,q5020420426189110,4,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h96712063049632940,q5672129126103223,-9,3,-9,0,,"3 Walters groves
Parrytown",TF93 8SZ,268516523731,E00165497,482,740921449048,3,70,70,4,-7
h30505784317409294,q1163657355201650,1,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h41061803097733078,q1880637266346925,-9,2,-9,0,,"9 Declan square
Dixonborough",G9 5DB,468668609574,E00172226,244,238991871583,2,79,79,5,4
h56250362791901387,q1028088209406265,2,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h16098912375519533,q9087534203561069,4,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h28152445630978901,q9710894845164942,-9,5,4,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h81547820837360275,q9249312889681856,-9,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h12864850810586531,q3517534514835149,-3,5,3,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h89609041474800227,q6081250925704675,3,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h92448821938636778,q9076620676275752,-3,4,1,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h24568862256747220,q9539477146762351,5,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h90839760242073842,q8537896364001071,-9,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h98246245897069045,q5307013160108392,-7,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h26230465017450171,q1377611598754675,-7,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h34335667984162549,q5421088905568837,6,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h48948966558753598,q3531757944187016,7,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h26445555669303252,q9522229032446635,6,3,2,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h99619628206697537,q6311152931724742,-7,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h19462374317296918,q2711678383214192,1,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h27116388045808827,q3453938292228770,-3,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h69002440993030295,q5230397509333249,5,3,-7,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h95734088482404325,q1851696119837537,-7,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h78335288741145628,q3159983294884551,-7,4,-7,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h84091981632210779,q7986397102373571,6,4,-9,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h29646966678017096,q3394286233673106,-9,2,-9,0,,"Studio 84
Harvey center
Mitchellville",SK55 6QB,840056036294,E00169667,601,567479100761,2,2,2,5,-7
h30763986861408940,q7271367541042961,5,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h80569250969091040,q8491200541698952,-3,3,1,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h11039495730177426,q7057160773729060,4,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h52391663520338117,q9742202841408489,7,3,-7,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h20221392839827573,q1565935016729440,-7,5,-7,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h51941494247817992,q3636737545048985,6,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h25988883768951627,q8602966652530383,7,5,1,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h10056473940125239,q5480874352615097,5,4,2,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h23116356718845483,q3808369676874922,-9,3,-9,0,,"Studio 6
Frederick springs
Nicolafurt",FK24 4HW,860827331527,E00152573,728,319420373334,3,72,72,-7,2
h62559567390693598,q7836032448470114,-9,5,-7,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h31828070270357832,q5948072478531785,-7,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h27595330653524180,q1839769469590081,1,5,2,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h38729442184544542,q1949981343051730,-9,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h95895131297650772,q7523941602385414,-7,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h96668708550460204,q6078041305593908,6,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h45199120837050394,q9398978150934670,5,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h37173840531162540,q7670014647996698,4,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h86848179093076258,q9992597262020084,-9,2,-9,0,,"0 Stevenson drive
Fostertown",G38 6BL,909312760362,E00170124,511,788994485180,2,50,50,2,-7
h24103320423177664,q9713967074486762,-7,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h84798044810542537,q4133758735939433,6,3,4,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h78586738479400177,q1518828571058140,1,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h71048396865541124,q9907419185190582,6,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h19501563095233437,q4595092798496851,-9,1,-9,0,,"Flat 36
Turner cliff
Lake Donald",S3 0ZT,420093732400,E00135804,283,519055420800,1,88,88,-9,-9
h27669031462816857,q8823309037692027,4,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h99529979964113599,q2703078083897307,4,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h13534267138000170,q6918832964399931,-3,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h77084910363616159,q2204877350832257,-7,5,1,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h25399544269007196,q6852181961917659,4,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h85914589562225795,q1296433363625060,2,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h94762362277565764,q7116619543479797,6,3,5,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h72283696908884820,q5135803622699952,-3,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h43970543809547900,q6981222019001200,-3,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h45898989172346298,q3635618591964741,-9,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h61381794029597129,q4913235212666810,6,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h52420801583033418,q4122347970432608,2,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h10484005903798718,q6715808741337655,-9,2,-9,0,,"8 Dean trail
Jessicatown",E5 2GT,4817682821,E00153568,273,233372344077,2,34,34,7,3
h62076912776211331,q5974804346905773,1,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h55787312398157424,q5496969633148487,-9,1,-9,0,,"803 Ronald throughway
East Adrianshire",E0 3WN,970480828751,E00165384,729,706366823930,1,75,75,4,-9
h14718597685154282,q7512147607205591,-9,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h66136480757137483,q3286829546800312,-9,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h69375490222895945,q7740143048000595,-3,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h31369829539220547,q3086023526904659,3,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h56923852623202729,q4034457939146546,1,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h72229733361897848,q2892680047750004,-3,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h75910780937610557,q9209358572916408,-9,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h12312387436914821,q3926655912290451,4,3,-9,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h86517220268982492,q9967157096313283,7,4,-9,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h18456853419052290,q2893180085306877,4,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h59208321546955535,q8279770042387834,-3,5,-7,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h38923909788682270,q5636390697240106,-9,3,-9,0,,"Flat 26g
Emma alley
Lake Marc",BA9Y 7DB,288852043631,E00120165,614,186902231709,3,11,11,2,-9
h52062963945389996,q7343679750592615,-7,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h90911273064553869,q6580666766534613,-9,2,-9,0,,"0 Greenwood orchard
Oliverport",DH66 2BL,974529830230,E00164419,609,829864592600,2,45,45,-9,5
h40142417440389375,q7676251351288815,2,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h44102463087956600,q8259671556370136,-9,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h97265422197542758,q5493891502464233,6,3,1,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h24863993463812905,q8599846607385997,4,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h28383973126899981,q9168424045216188,2,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h15074895891291072,q6978190447517170,-9,3,-9,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h76886966373558195,q9163707501531628,7,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h92202086823808131,q6747110799143951,7,3,-9,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h39297395366330534,q8669136709763067,-7,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h55894301231155745,q4008541866727403,5,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h74752554841078413,q9203736440098085,7,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h17455447047745819,q2222709317198185,7,3,5,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h25810133726482449,q7237101073445930,1,5,5,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h93190608195512323,q2785702372839617,5,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h13522818349526482,q2899037460350371,-9,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h37212391168537746,q5188046449802388,-3,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h58232488743553018,q5356409041173624,5,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h39018124974071251,q5721975867028826,1,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h56383282716873186,q7322656214853582,2,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h88686100475871025,q5872184904612597,5,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h75661044706085347,q4478643814984982,-9,2,-9,0,,"652 Nigel trail
Melaniechester",BA4H 2GR,862068591807,E00135616,372,359298168654,2,43,43,2,5
h47935755572528475,q4729716185081730,7,5,5,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h53869045775612478,q5287659536326965,6,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h53519130662235436,q2845461561024073,4,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h34353525163721485,q8216772835613468,5,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h20564498401688310,q5990920219609933,-9,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h46865897005317399,q7665383936432770,2,5,3,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h24698255991919622,q2866589080103533,-3,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h38372381965559205,q2311529827838701,2,4,3,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h41434506744942341,q7044393858481157,-3,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h43970612941033623,q8390039090362574,6,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h32176148456299561,q5894825747533200,3,3,4,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h11586045816546691,q7828609812081337,-9,1,-9,0,,"9 Carl extensions
Alexmouth",UB04 6QZ,630411105468,E00163959,826,356846091188,1,72,72,2,5
h27604567595170384,q1825311949384605,2,2,3,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h18742710667389146,q8820153395688674,1,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h85667523953691168,q4908087551970060,-3,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h86685912822954187,q9251404266323914,5,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h19268943909261918,q7601270973273001,1,3,1,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h57828824280205074,q3358388921077260,-9,3,1,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h77752754559072971,q5501125279853139,3,4,1,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h27541861490153993,q5166572613315366,-3,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h72882893238529544,q5751789811406417,5,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h95827108046121397,q5280334924701423,-3,4,2,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h62276334039365721,q6294483201757287,-9,1,-9,0,,"Studio 63n
Robert stravenue
Port Trevorville",W0W 0QX,700305143121,E00165544,973,663235426290,1,11,11,4,-7
h88180413807661753,q6000938924128371,3,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h53609288514357058,q2314471088634206,-7,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h68570860582548835,q2687819495407831,-7,3,2,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h71892498008610589,q5804860054090483,5,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h35733911950117525,q9552516579734316,-7,3,5,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h12023025707367517,q7201784512543214,7,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h73648867989065887,q9556305658559828,5,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h79071380598730176,q8922365481374361,4,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h20485351911010447,q1685662840418103,-3,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h20674825659263546,q8053967091239314,-3,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h83744157111764863,q7685302559380972,6,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h19091425880458059,q2312544574182149,5,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h96294609434636595,q4114851339335217,5,4,2,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h67193560881593719,q8519604246980236,-3,4,1,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h60967172755548203,q1021328539296753,-9,2,-9,0,,"464 Robert alley
Hayleytown",B2K 4BS,910887273303,E00119977,258,820104909154,2,12,12,3,5
h40664700340394258,q8355894771003217,2,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h77502004500669175,q2317417952732582,-3,3,5,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h65093645848360658,q9532572631164353,-7,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h39321169478453419,q6237474664302579,-9,2,-9,0,,"300 Smith loaf
Jonestown",SY3 1DD,241639820292,E00120019,323,580140018395,2,32,32,4,-9
h63799406116003533,q7377091218872061,6,3,5,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h19050106180697310,q2983818322124960,7,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h14625887319657823,q3772827400866516,6,4,4,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h78113437937325989,q8304572824733384,7,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h50339291175159257,q1135090420035346,6,4,-7,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h62148697736516881,q7331480481403285,-9,1,4,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h66267157360048991,q9161095439443308,4,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h95975011560150289,q7434297153543133,3,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h64971659591200868,q4631161065082070,1,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h80296992275688581,q2775375839087989,2,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h10611080026395124,q1021811961408934,3,3,3,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h63449340830161562,q6592265250208292,1,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h99563233577813996,q7098553449937778,-9,3,5,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h40811136619815929,q4469279135841106,-7,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h63625392064020369,q6793611837112806,-7,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h48896144662399638,q3703163533978717,3,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h36261654124710639,q8533448887006864,4,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h43890742435612903,q4314993161174373,-9,2,-9,0,,"08 Wright radial
Lynntown",W86 6ES,622752063632,E00142275,972,654844563940,2,36,36,3,2
h27891979251283610,q3340605269091622,3,1,1,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h41833667628430317,q3558852780032957,-7,2,-7,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h97592755170247922,q9058655312501286,3,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h24312990577176085,q6990331300652056,2,5,-9,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h69452864235409179,q1470725587673632,-3,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h53099034776021467,q3205406127114912,-9,3,-9,0,,"395 Stone ramp
Jonesberg",SL3 3XR,668721389709,E00037140,687,821631600306,3,71,71,3,-9
h83692119045625634,q9947837047886505,5,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h94563095567459005,q7107230422666129,-9,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h83814989855576062,q4698470514799890,-3,4,1,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h53108455421223329,q8480449032127727,6,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h88942995794186826,q7434685565035270,7,4,4,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h86954321255863792,q7370994912736021,6,4,3,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h38320876107406758,q6529882728513489,3,4,2,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h30975526607419255,q2287403139552721,2,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h58647617614382436,q9171637331895333,7,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h29529362752095084,q5125474934538888,-9,3,-9,0,,"8 Hutchinson haven
Franklinmouth",KA7 7GF,95916705961,E00119891,119,781820632730,3,62,62,6,-9
h78269231178446121,q9519524101990358,6,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h49444273492980747,q6708564633399792,5,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h18971002833131263,q8184521088854676,-9,5,-9,0,,"Studio 7
Davison mission
Port Karl",M98 1RT,366762611117,E00135435,795,532149216464,5,5,5,2,4
h83079115427343007,q7303790462008541,6,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h69281796654086850,q8691722987106295,-7,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h42179407202740376,q4549867454700692,5,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h39691866267441844,q3420989876299265,-9,2,-9,0,,"Studio 7
Holly place
Rossville",BR12 2YR,976000580697,E00120121,427,79600011004,2,14,14,6,1
h74587550845287406,q9109801817101106,7,2,-9,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h77246247841101895,q8937203473517830,6,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h88059208808276798,q4334095552781256,5,5,4,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
h60612527297327725,q3760941042464872,-9,5,-9,0,,"Flat 0
Annette roads
Rosston",N0 6BS,69772734950,E00037089,536,115943692436,5,60,60,2,1
h40931704627946577,q2557366592002996,1,1,5,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h84831250310248839,q6833118684348555,6,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h95034084154319977,q2484340480708558,-9,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h20164105343704296,q5775665594754380,-7,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h69203065714092306,q6770058244683066,5,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h88787658533116447,q7355612224571338,1,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h98557777604120401,q3609078913581878,4,4,4,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h28892355343849537,q8180201436293611,-3,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h44991530450077064,q3930785374814013,4,2,1,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h90703423330719661,q4216199088195181,-3,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h60474868229900224,q5620847208023550,-9,2,-9,0,,"Flat 4
Ellie greens
Williamston",BS7 3QB,544679327335,E00165514,167,445496591098,2,92,92,6,2
h60836093023197538,q4772557135910185,5,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h83942453853154079,q9528676418826643,-3,1,2,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h46465340122148064,q4271553153868734,7,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h52625055348855106,q2344402023383642,-3,3,4,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h36417662992355008,q9016666188580706,5,1,3,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h76592919286443559,q1165181659702245,6,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h94328984477915009,q4153573560647434,6,3,-7,0,,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9
h23214964458964261,q2196460796262826,1,2,2,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h66243024084386298,q2389441833762084,-9,2,-9,0,,"Flat 22
Tom mountain
Smithhaven",GL47 7YA,36169200738,E00037196,142,64309515149,2,51,51,5,-9
h25309369281363267,q3563761006590371,-9,2,-9,0,,"232 Jones locks
Robinsonview",RM8 7BR,236898399491,E00153387,425,874563584388,2,49,49,3,4
h17956928942105412,q9267785790571424,1,4,2,0,,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
h34104050050106654,q1826307775786488,-3,2,5,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h36556208128609557,q2049737033128375,5,2,4,0,,-9,-9,-9,-9,-9,-9,2,-9,-9,-9,-9
h28096413197494250,q9601724539081486,-7,1,-7,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h93218072114581180,q4482512553456835,3,1,-9,0,,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9
h96185359324425601,q1051442378039385,6,5,1,0,,-9,-9,-9,-9,-9,-9,5,-9,-9,-9,-9
